Tanggal;Banyak Retweet;Tweet;Terjemah
19/05/2021 13:26;0.0;bansos tuduh korupsi kerja novel;social assistance accuses novel work of corruption
19/05/2021 13:27;0.0;pantesan bang novel buang dari kpk tangan bansos seret petinggi pdi dan maling dukung jkw;no wonder the novel was removed from the kpk, the hand of social assistance, dragged pdi officials and thieves to support jkw
19/05/2021 13:28;0.0;dana bansos korupsi 10o triliun isu claster mudik covid 19 cuat rakyat indonesia;social assistance funds for corruption 10o trillion, the issue of the covid-19 homecoming cluster is for the people of indonesia
19/05/2021 13:28;0.0;gas pool tangkap dalang utama korupsi bansos 100 t;gas pool catches main mastermind of social assistance corruption 100 t
19/05/2021 13:28;0.0;khianat banget perintah rampok duit rakyat khianat korupsi bansos jiwasraya dlltermasuk kriminalisasi novel baswedan dan kawan-kawan hati mulia bentuk khianat;very treasonous, the order to rob people's money betrayed the corruption of the social assistance of jiwasraya, etc., including the criminalization of the novel baswedan and his friends with noble hearts, a form of treason
19/05/2021 13:30;118.0;unit mobil ambulans padang salur bantu ringan beban rakyat palestina padang palestina bansos trending;the ambulance unit, the padang salur, helps light the burden of the palestinian people, the palestinian field, the social assistance is trending
19/05/2021 13:31;0.0;gas poll korupsi bansos;bansos corruption gas poll
19/05/2021 13:31;0.0;tidak kuat hidup susah bansos di tilep pajak kejar;not strong enough to live hard for social assistance in the chase tax type
19/05/2021 13:31;118.0;unit mobil ambulans padang salur bantu ringan beban rakyat palestina ht;the padang salur ambulance unit helps lighten the burden of the palestinian people ht
19/05/2021 13:32;0.0;bodoh bodohin trending korupsi bansos 100 t lenyap;stupidly fooling the trending corruption of social assistance 100 t disappeared
19/05/2021 13:34;0.0;berita kasus sidang;court case news
19/05/2021 13:36;0.0;bansos gimana om harun masuk om indah dunia koruptor;how about the social assistance, om harun enters the beautiful world of corruptors
19/05/2021 13:36;0.0;emang dana bansos beli produk as;is the social assistance fund buying us products?
19/05/2021 13:37;10.0;hidup mulia mati syahid prinsip kuat iman korupsi 100 t tambah wawasan bangsa koruptor indonesiadaruratresesiindonesiadaruratresesi;live noble and die martyrdom, strong principles, faith, corruption, 100 t, add insight to the nation of corruptors in indonesia, emergency recession, indonesia, emergency recession
19/05/2021 13:37;2.0;korupsi bansos 100 t ah 10 900 t biar pas saku diakalau saku rakyat bansos uang tunai 300rb saku korban bencana beras 1 kg bungkus mie instan butir telur;social assistance corruption 100 t ah 10 900 t so that it fits in his pocket if the people's pocket for social assistance cash 300 thousand pocket of disaster victims rice 1 kg pack of egg instant noodles
19/05/2021 13:37;0.0;maksud negeri banget gabisa bayangin siksa nilep uang bansos rakyat susah;i mean, the country really can't imagine the torture of the people's social assistance money, it's hard
19/05/2021 13:39;2.0;korupsi bansos 100 t ah 10 900 t biar pas saku diakalau saku rakyat bansos u;corruption of social assistance 100 years 10 900 years so that it fits in his pocket if the people's pocket for social assistance for u
19/05/2021 13:39;6.0;pantes getol banget ken singkirin takut bongkar busuk lucu buzzerp somplak kompak ming;deserves to be really hardworking to get rid of the fear of unloading rotten funny buzzerp somplak compact ming
19/05/2021 13:39;0.0;tahu bansos 100t seleweng bikin alih  cmasyarakat ud cerdas huni got;you know that the 100t social assistance has been deviated by making people who are smart to live in it
19/05/2021 13:40;10.0;hidup mulia mati syahid prinsip kuat iman korupsi 100 t tambah;live noble, die martyrdom, strong principle, faith, corruption, 100 t plus
19/05/2021 13:41;0.0;bukti korupsi bansos 100 t bencana sosial besar skandal buruk republik indonesia cinta merdeka;proof of corruption, social assistance 100 t, big social disaster, bad scandal, republic of indonesia, love for independence
19/05/2021 13:42;0.0;gali kebih kait nyata novel baswedan korupsi bansos;dig more about the real hooks of baswedan novels and social assistance corruption
19/05/2021 13:42;0.0;ngegongong korupsi dana bansos 100 t novel prof mahfud suruh ngebongkar gebleg loe;talking about corruption in the 100 t social assistance fund, prof. mahfud's novel tells you to uncover your gebleg
19/05/2021 13:44;0.0;jokowi angkat suara kait hasil twk pegawai kpk novel baswedan korupsi bansos rp100 triliun;jokowi raises his voice regarding the results of the twk of the kpk novel baswedan employee corruption bansos rp100 trillion
19/05/2021 13:45;0.0;gerinda cecar bansos pdip sepi sang jendral;grinding the cecar bansos pdip quiet the general
19/05/2021 13:45;1.0;pake brand 2 bagus bimoli cakra blueband marjan gula indofood laaah bansos kema;use brand 2 good, bimoli cakra blueband marjan sugar indofood laaah social assistance come
19/05/2021 13:46;7.0;ah kuat 1 bansos 2 kondensat 35 t3 asabri 23 7 t4 bpjs tenaga kerja 20 t5 jiwasraya 16 8 t6 bank century 7 8 t7 pelindo ii 6 t8 kota waringin timur 5 8 t9 blbi 4 5 t10 e-ktapi 2 3 t11 antam 12 lobster;ah strong 1 social assistance 2 condensate 35 t3 asabri 23 7 t4 bpjs manpower 20 t5 jiwasraya 16 8 t6 bank century 7 8 t7 pelindo ii 6 t8 kota waringin timur 5 8 t9 blbi 4 5 t10 e-ktapi 2 3 t11 antam 12 lobster
19/05/2021 13:47;0.0;mata kamu kaca 2 bansos korupsi triliyunan madam korupsi juga dari milik pasang suami istri;your eyes are glass 2 social assistance corruption trillions of madam corruption also from the property of husband and wife
19/05/2021 13:48;0.0;novel korupsi bansos covid triliun dkihukuman mati hukum timpal koruptor bansos rakyat kawal proses hukum;novel social assistance corruption, covid trillion, sentenced to death, punishment for corruptors, social assistance, people guard the legal process
19/05/2021 13:48;0.0;salur bansos kpk salur bansos 100 trilyun akibat pandemi covid 19;social assistance channel kpk social assistance channel 100 trillion due to the covid 19 pandemic
19/05/2021 13:49;0.0;100t dana bansos usut kpk tutup paksa;100 t of social assistance funds investigate why kpk is forced to close
19/05/2021 13:49;0.0;provinsi padang cuman isu heboh tutup isu korupsi bansos;padang province is just a hot issue, closing the social assistance corruption issue
19/05/2021 13:54;0.0;lagi nanganin kakap korupsi bansos 2 amsiong deh nya;i'm still dealing with the 2amsiong social assistance corruption snapper
19/05/2021 13:54;0.0;om siluman bipang sengaja biar rame gimana kpk via nb bongkar mega korupsi bansos 100 triliun;omg stealth bipang deliberately to make it crowded, how about kpk via nb dismantling the 100 trillion social assistance mega corruption
19/05/2021 13:55;2.0;tolak 75 pegawai kpk henti untuk baik persepsi publik kpada diri sudah sehar;refuse 75 kpk employees to stop for good public perception of self is normal
19/05/2021 13:56;0.0;woii g3mbel bipang kamu mati bain maling bansos majikan 2 kamu tetep kamu kasih raskin;woi g3mbel bipang you die bain thief bansos employer 2 you still give raskin
19/05/2021 14:00;0.0;gaspol bongkar korupsi papua korupsi bansos jangan melempem prof ngegas;gaspol dismantles papuan corruption, social assistance corruption, don't slow down, prof
19/05/2021 14:00;0.0;maksud bikin peti es buatmadam bansosharun masikuasabritalang saridan semacamnyaseperti peti es munir;the intention is to make an ice chest for madam bansosharun masikuasabritalang sari and the like like munir ice chest
19/05/2021 14:01;0.0;malas tau kalau ketemu jalan kawe cama tau terima kasih e bansos;lazy to know if you find your way, you just know thank you for social assistance
19/05/2021 14:01;0.0;ngebuka wisata ngekorupsi bansos pandemi mikit duit tok kayake;opening a tour to corrupt social assistance for the pandemic with little money like this
19/05/2021 14:02;4.0;negeri sedap novel baswedan bongkar korupsi bansos 100 trilyun hersubeno point;delicious country, baswedan novel, dismantles social assistance corruption, 100 trillion hersubeno points
19/05/2021 14:02;21.0;wow fantastis  pantas beliau singkir tidak lulus twk smakin bengkak korupsi bansos;wow fantastic, he deserves to get out, he doesn't pass, twk the social assistance corruption is getting worse
19/05/2021 14:03;0.0;bansos nominal 100t;nominal social assistance 100t
19/05/2021 14:05;0.0;dana bansos e ktapi om mput;social assistance funds e ktapi om mput
19/05/2021 14:05;8.0;korupsi pandemi bahaya;corruption pandemic danger
19/05/2021 14:06;0.0;preeett ktnya sidik integritas masak duga umbar publik main framing lagi percaya duga korupsi bansos 100 t dengan percaya perawan tapi bodoh 2 i percaya seh ratna dioplas percaya digebukin  b  b  b;preeett ktnya print integrity cook suspect public umbar playing framing again believe allegation of corruption bansos 100 t by believing virgin but stupid 2 i believe seh ratna dioplas believes beat bbb
19/05/2021 14:07;2.0;hacker indonesia jago situ 2 dunia retas anak 2 muda hacker indonesia bayang anak smp hasil retas kemnsos usa puluh miliar uang bansos masyarakat usa kantong hacker anak smp;indonesian hackers are good there 2 worlds hack children 2 young indonesian hackers shadow junior high school children hacking results of the us ministry of social affairs tens of billions of social assistance money usa community junior high school hackers pocket
19/05/2021 14:07;0.0;kpk sudah mati semenjak ada bansos 100t;kpk has died since there was a 100t social assistance
19/05/2021 14:08;0.0;100 triliun trending novel baswedan duga nilai korupsi bansos covid 19;100 trillion trending novels baswedan suspects the value of social assistance corruption for covid 19
19/05/2021 14:08;0.0;nilai bansos angka korupsi bansos;value of social assistance corruption rate of social assistance
19/05/2021 14:08;0.0;urus cuman korupsi bansos;just take care of social assistance corruption
19/05/2021 14:09;0.0;jaga salur bansos masyarakat jaga nkri bu risma;take care of the social assistance channel, take care of homeland, bu risma
19/05/2021 14:10;0.0;korupsi bansoskorupsi jiwasrayakorupsi asabrikorupsi jamsostekpelemahan kpkdll wajib sorot pemerintahkenapa ibharus konsentrasi bebaskan habib rizieq shihab bebaskan habib rizieq shihab;corruption, social assistance, corruption of the soulsraya, corruption of fabrication, corruption of social security, the weakening of the kpkdll, must highlight the government, why ib must concentrate on releasing habib rizieq shihab to free habib rizieq shihab
19/05/2021 14:11;0.0;kemensos kembang software berita salur bansosjaga nkri;the ministry of social affairs develops news software for the social media channel, nkri
19/05/2021 14:12;0.0;distribusi bansos libat kpk bentuk transparansi menteri sosial  ddemipulihkanekonomiri;distribution of social assistance, involvement of kpk forms the transparency of the minister of social affairs to restore the economy
19/05/2021 14:13;0.0;distribusi bansos libat kejagung kpk pendistribusiannyajaga nkri;the distribution of social assistance involves the attorney general's office, kpk, the distribution, take care of the homeland
19/05/2021 14:15;0.0;gandeng kpk awas salur bansos mensos mohon;cooperate with kpk watch out for social assistance channels, please
19/05/2021 14:15;0.0;maju korupsi 1 bansos 2 kondensat 35 t3 asabri 23 7 t4 bpjs tenaga kerja 20 t5 jiwasraya 16 8 t6 bank century 7 8 t7 pelindo ii 6 t8 waringin timur 5 8 t9 blbi 4 5 t10 e-ktapi 2 3 t11 antam 12 lobster 13;forward corruption 1 social assistance 2 condensate 35 t3 asabri 23 7 t4 bpjs manpower 20 t5 jiwasraya 16 8 t6 bank century 7 8 t7 pelindo ii 6 t8 waringin timur 5 8 t9 blbi 4 5 t10 e-ktapi 2 3 t11 antam 12 lobster 13
19/05/2021 14:15;0.0;urus negeri madam bansos harun masiku perintah bunuh 6 mudah laskat fpi;take care of the country madam social assistance harun masiku orders to kill 6 easy laskat fpi
19/05/2021 14:16;0.0;awas distribusi bansos manfaat teknologi jaga nkri;watch out for the distribution of social assistance, the benefits of technology, take care of homeland
19/05/2021 14:16;0.0;ketua kpk kontroversial titip ketua komisi iii partai kemenpan rb partai drama koruptor drakor 74 pegawai kpk nonaktif skenario sangkut bansos politis serius nanya;controversial kpk chairman entrusted the chairman of commission iii kemenpan rb party drama corruptor drakor 74 kpk employees deactivated scenario regarding political social assistance serious question
19/05/2021 14:16;0.0;ini seperti  sengaja banget corona abis abis biar dana bansos korup;it's like the corona is really going to end so that the social assistance funds are corrupt
19/05/2021 14:17;0.0;untung cium daripada kga cium ini korupsi bansosbtw itu tri hukum mati;it's better to kiss than not to kiss this bansosbtw corruption is tri death penalty
19/05/2021 14:20;0.0;amat korupsi sidik amat novel korupsi bansos covid triliun dki;very corruption, very novel, corruption, social assistance, covid trillion, dki
19/05/2021 14:20;0.0;breaking news distribusi bansos libat kejagung kpk distribusi jaga nkri;breaking news distribution of social assistance involving the attorney general's office kpk distribution guard nkri
19/05/2021 14:20;0.0;fokus duga korupsi bansos covid 19 rp100 triliun;focus on alleging corruption for social assistance covid 19 rp100 trillion
19/05/2021 14:20;0.0;kecil ini buzzer laper cari makan bangged fakta kalau miskin maling uang rakyat bansos ajah makan menjijikkkan;this little buzzer is hungry looking for food banged
19/05/2021 14:21;0.0;harun masiku kader kabur juliani batubara koruptor bansos kader layak hukum mati;harun masiku cadre escapes juliani coal corrupt social assistance cadre deserves the death penalty
19/05/2021 14:21;0.0;nyata mensos netizen untuk salur bansos covid 19 jaga nkri;social social media netizens to channel social assistance for covid 19 take care of homeland
19/05/2021 14:21;0.0;total duit bansos segitu korupsi segitu wkwkwkwk sehat tidak pantau;the total amount of social assistance money is that much corruption wkwkwkwk it's healthy i don't watch it
19/05/2021 14:22;0.0;aktivis politik hendropriyono bicara israel-palestina duga arah  8teuku umar atur galang opini  csengaja kontroversi untuk alih seperti ungkap novel baswedan duga korupsi bansos rp100 triliun;political activist hendropriyono talks israel-palestine, suspects 8teuku umar's direction to organize opinion-gathering controversy on purpose, as stated in baswedan's novel, alleging corruption in social assistance rp. 100 trillion
19/05/2021 14:22;0.0;model cebong bisa nyadong ngemis terus garong duit bansos;the tadpole model can beg for money and continue to steal social assistance money
19/05/2021 14:24;0.0;2 bukti bansos korupsi menteri saka ko anis buly buktiin kalau anis korupsi koar 2 data;2 evidences of the social assistance of corruption minister saka ko anis bullied proves that anis was corrupt 2 data
19/05/2021 14:24;0.0;jangan lupa cantum korupsi dana bansos 100 jt om;don't forget to include the corruption of the 100 million social assistance fund, om
19/05/2021 14:25;2.0; uang rakyat khawatir dan jamaah indonesia darurat korupsi indonesia darurat korupsipolitisi mega korupsi indonesia bansos kondensat; people's money is worried and the indonesian congregation is an emergency for indonesian corruption, an emergency for corruption, indonesian mega-corruption politicians, condensate social assistance
19/05/2021 14:25;0.0;itachiyama fukuroudani shiratorizawa mahal sih gakuen dormitorynya aoba johsai private school trensletnya sisa sekolah negeri seperti nekoma tokyo mahal karasuno dapat bansos;itachiyama fukuroudani shiratorizawa is expensive, gakuen dormitory, aoba johsai private school, the trend is that the rest of the state schools like nekoma tokyo are expensive, karasuno gets social assistance
19/05/2021 14:26;0.0;gendeng kpk awas salur bansos;kpk watch out for social assistance channels
19/05/2021 14:27;1.0;edo muncul redam berita 100t korupsi bansos kaya;edo appears to suppress the news of 100t of rich social assistance corruption
19/05/2021 14:29;0.0;kalau ketangkep was 2 bu takut nyanyi merdu ehh nyamber 2 hehee madam bansos lurah pa kbr;if caught was 2, ma'am, afraid to sing sweetly, ehh nyamber 2 hehe madam bansos lurah pa kbr
19/05/2021 14:29;34.0;kalian wga jakarta pengin tau info 2 jakarta tinggal mak gugel dengan klue kalian mujiyono ketua komisi a bansos bst banjir jakarta jejak digital saya pis;you guys in jakarta want to know info 2 jakarta just google it with your klue mujiyono chairman of the commission a social assistance bst flood jakarta my digital footprint pis
19/05/2021 14:29;0.0;takut madam bansos;afraid madam bansos
19/05/2021 14:30;0.0;iya urus itu harun masiku urus itu bansos urus itu tragedi km 50;yes, take care of it, harun, i'll take care of that, social assistance, take care of that tragedy, km 50
19/05/2021 14:31;0.0;bansos bst kapancair;bst social assistance when it's liquid
19/05/2021 14:31;0.0;tarik ngomongin maling bansos nih;please talk about the bansos thief
19/05/2021 14:32;0.0;bagus distribusi bansos libat kpk kejagung didalamnyajaga nkri;good distribution of social assistance involving kpk ago in it take care of homeland
19/05/2021 14:32;0.0;bilang palestina urus ntar cerewet ngurusin korupsi bansos nyampai 10 t ngurusin banjir tka china ngurusin ekonomi roket bilang radikal repot;say palestine will take care of it later, they will be fussy about dealing with corruption, social assistance reaches 10 t to deal with floods, china's tka takes care of the rocket economy, says radicals are troublesome
19/05/2021 14:32;0.0;nemu foto lawas cita cita menteri visi korupsi 100 000 000 000 000misi kaya raya 100 t bansos korupsi;find old photos the ideals of the minister vision of corruption 100 000 000 000 000 mission rich 100 t social assistance corruption
19/05/2021 14:32;3.0;pantesan novel depak sidik k;k
19/05/2021 14:33;34.0;kalian wga jakarta pengin tau info 2 jakarta tinggal mak gugel dengan klue kalian mujiy;you guys from jakarta want to know info on 2 jakarta, just google it with your klue mujiy
19/05/2021 14:33;0.0;kemesos gandeng kpk kejagung awas distribusi bansos jaga nkri;social security cooperates with kpk ago to watch out distribution of social assistance to protect nkri
19/05/2021 14:33;0.0;politis mega korupsi indonesia bansos kondensat news;politics mega corruption indonesia social assistance condensate news
19/05/2021 14:34;0.0;kemensos gandeng kpk kejagung pelotot distribusi bansos;ministry of social affairs cooperates with kpk ago to monitor social assistance distribution
19/05/2021 14:34;0.0;merah nyala madam bansos pasti neng ini idola belio;the red flame of the social assistance madam must be this lady's idol
19/05/2021 14:36;0.0;risma menteri sosial kembang software bantu salur bantu sosial;risma minister of social development software to help channel social assistance
19/05/2021 14:37;0.0;mega korupsi indonesia 1 bansos 100 t2 kondensat 35 t3 asabri 23 7 t4 bpjs tenaga kerja 20 t5 jiwasraya 16 8 t6 antam 7 lobsterindonesia darurat korupsi;mega corruption indonesia 1 social assistance 100 t2 condensate 35 t3 asabri 23 7 t4 bpjs manpower 20 t5 jiwasraya 16 8 t6 antam 7 lobsterindonesia corruption emergency
19/05/2021 14:38;0.0;bansos berapa t 5 000 t;how much social assistance t 5 000 t
19/05/2021 14:38;0.0;palestina urus korupsi bansos covid 100 t urus bebaskan habib rizieq shihab bebaskanhabibrizieqshiha;palestine takes care of corruption, social assistance for covid 100, manages to free habib rizieq shihab, frees habibrizieqshiha
19/05/2021 14:39;0.0;donasi bansos;social assistance donation
19/05/2021 14:39;0.0;kalau ketahuan deg deg ser madam bansos coba kalau tidak tahu bikin syukur;if you get caught, try it, if you don't know, give thanks
19/05/2021 14:39;0.0;sudah tau madam bansos bajune warna oppo masih tiruin;already know madam bansos clothes oppo color is still imitating
19/05/2021 14:41;0.0;kode ini awas bansos jebol;this code, watch out for broken social assistance
19/05/2021 14:42;0.0;risma kembang software bantu salur bansosjaga nkri;risma develops software to help channel social assistance for nkri
19/05/2021 14:43;7.0;ah kuat 1 bansos 2 kondensat 35 t3 asabri;ah strong 1 social assistance 2 condensate 35 t3 asabri
19/05/2021 14:43;1.0;bansos sekian triliun;billions of aids
19/05/2021 14:47;0.0;bansos jam lobster jam saya tulis emang presiden menteri jokowi tangkap kpk hahahahaaa suka body shaming goblok pol-polan;social assistance at the lobster hour i wrote, indeed, the president minister, jokowi, arrested the kpk, hahahahaa, likes body shaming, stupid pol-polan
19/05/2021 14:50;0.0;dana bansos korupsi 100t;corruption assistance fund 100t
19/05/2021 14:50;0.0;distribusi bansos libat kejagung kpk bansos awas jaga nkri;social assistance distribution involves the ago kpk social assistance watch out for nkri
19/05/2021 14:50;0.0;pasu beras ala polres ciko salur bansos kawasan pondok pesantren benda  kerep;rice bowls in the style of the ciko resort police channel social assistance for the benda kerep islamic boarding school area
19/05/2021 14:52;0.0;henti rugi bandar murah nyawa 62coba lihat pcr daur ulang tutup kuat berita bansos 100 t ditilep;stop losing city cheap lives 62 try to see recycled pcr close strong 100 t social assistance news ditilep
19/05/2021 14:54;2.0; uang rakyat khawatir dan jamaah indonesia darurat korupsi indonesia darurat korupsi; people's money is worried and the indonesian congregation is an emergency for corruption in indonesia, an emergency for corruption
19/05/2021 14:54;0.0;deg 2 rembet korupsi dana bansos;deg 2 spreads corruption of social assistance funds
19/05/2021 14:54;0.0;duit bansos madam kemarin apakabar sok bersih;madam's social assistance money yesterday how are you pretending to be clean
19/05/2021 14:56;0.0;harun masiku madam bansos gubernur e-ktapi pada tong ditangkep 2 bego 2 emang jokower hahahahaa;harun masiku madam social assistance governor e-kbut tong was arrested 2 stupid 2 is really jokower hahahahaa
19/05/2021 14:56;1.0;songong ya garong sampai garong bansos sda bunuh orgil digituin kalau gitu karena laku kerumun jahat laku kerumun hukum bebaskan habib rizieq shihabbebaskanhabibrizieqshiha;songong yes, ganging up to ganging up on social assistance, they killed orgil digituin. if that's the case, because of the evil crowds, the law is about to release habib rizieq shihab, release habibrizieqshiha
19/05/2021 14:57;0.0;bansos sudah ketangkepkan tri sosial;social assistance has caught the social tri
19/05/2021 14:57;0.0;mending kamu geber korupsi bansos saja bro;it's better for you to promote social assistance corruption, bro
19/05/2021 15:00;0.0;bebaskan habib rizieq shihabthe real panutan saat korupsi bansos 100 t;free habib rizieq shihabthe real role model during social assistance corruption 100 t
19/05/2021 15:00;0.0;mabok jual korupsi bansos mulu wawasan dangkal nyambung jawab tahu rendah;drunk selling social assistance corruption with shallow insight, connecting and knowing low
19/05/2021 15:01;2.0;baik peduli palestina so negeri harun masiku gimana om madam bansos itu om masiku goodie bag gimana kabar jiwasraya sudah beres belum om asabri pripun kabare om;it's good to care about palestine, so harun's country is still my, how's the social assistance madam, om masiku, goodie bag, how's jiwasraya, has it been settled yet, om asabri, pripun, cabare, om
19/05/2021 15:01;0.0;isu korupsi bansos 100t era percaya masyarakat perintah wallahualam;the issue of corruption in the 100 t era of social assistance, the people's trust was commanded by wallahualam
19/05/2021 15:01;0.0;misteri saudara tidak ngebahas korupsi bansos;mystery brother doesn't talk about social assistance corruption
19/05/2021 15:02;0.0;100 t bansos tenggelam;100 t of sinking social assistance
19/05/2021 15:03;0.0;donasi musibah indonesia wawasan wajar bantu negara palestina juga kamu pro palestina suka nyerang anies tutup mulut korupsi bansos kamu antek 2 buzzer kamu 2 azab allah;donations for indonesia's disaster
19/05/2021 15:03;0.0;hemat anggar k l untuk tangan covid tuk thari n gaji 13 sisi dana bansos korupsi gila lucuunya negeri wkwkland;saving fencing kl for the hands of covid for thari n salary 13 sides of social assistance funds corruption crazy funny country wkwkland
19/05/2021 15:04;0.0;bansos kabar;news assistance
19/05/2021 15:04;0.0;lupa bungkus pakai tas bansos;forgot to pack it in a social assistance bag
19/05/2021 15:05;0.0;kemarin korupsi bansos ideologi khilafah;yesterday the corruption of the caliphate ideology social assistance
19/05/2021 15:07;0.0;kemensos gandeng kpk kejagung awas distribusi bansos jaga nkri;ministry of social affairs cooperates with kpk ago to watch out distribution of social assistance to protect nkri
19/05/2021 15:08;0.0;madam kait bansos;madam hook social assistance
19/05/2021 15:09;0.0;distribusi bansos libat kejagung kpk pendistribusianya jaga nkri;social assistance distribution involves the ago
19/05/2021 15:10;0.0;kubu juliari uang suap bansos alir jabat kemensos maqdi;juliari camp bribe money for social assistance flows from the ministry of social affairs maqdi
19/05/2021 15:10;0.0;nyesel saya ngasih kk dapat bansos korup 100 t;i'm sorry i gave you 100 t of corrupt social assistance
19/05/2021 15:12;0.0;bansos 100 t  kena deh otak kamu frank faham asabri jiwasraya prestasi korupsi raja mangkrak bongkar jkw;social assistance 100 t hit your brain, frank understands, asabri jiwasraya, the corruption achievement of the king stalled, unloading jkw
19/05/2021 15:12;1.0;kubu juliari uang suap bansos alir jabat kemensos lengkapcepatberitanya beritaterkini berita news beritanasional;the juliari camp
19/05/2021 15:12;0.0;nista koruptor bansos utang gunung rampok parpol jual asset tkaseng;slanderous, corruptors, social assistance, debt, robs political parties, sells tkaseng assets
19/05/2021 15:13;8.0;ormas radikal mitosyg fakta korupsi bansos;mythical radical mass organizations with facts about social assistance corruption
19/05/2021 15:15;0.0;datang mensos tri rismaharini alias bu risma kpk lapor kait data bansos jaga nkri;came the minister of social affairs, tri rismaharini, alias mrs. risma, kpk, to report the social assistance data link to protect nkri
19/05/2021 15:15;1.0;takjub bohong novel anggar bansos memang ratus triliun jumlanya sam;amazed lie, social assistance fencing novels are indeed hundreds of trillions of the same amount
19/05/2021 15:15;1.0;terus novel nangkep cil kamu novel ngebacot korupsi bansos covid trilliunan sampai d;then the novel catches your little one, the novel reads about trillions of trillions of billions of rupiah social assistance corruption
19/05/2021 15:16;;jokowi gas pol reformasi birokrasi new data padu sejahtera sosial dtks masyarakat dagtar teeima bansos  ;jokowi gas pol bureaucratic reform new data solid social welfare dtks community dagtar teeima bansos 
19/05/2021 15:16;0.0;penyelewangan bansos e;e social assistance fraud
19/05/2021 15:16;0.0;sabar masiku buzzer calon ikut dajjal baik ban wna asing indo indo larang mudik korupsi bansos berani komentar orang indo kasih dukung palestina mencak2 yah ciri 2 ikut dajjal;be patient, i'm still buzzer, candidates for joining dajjal are good, foreign foreigners, indo indo, prohibits going home, corruption, social assistance, dare to comment, indonesians love to support palestine, look for features 2, join dajjal
19/05/2021 15:17;0.0;buzzerp bipang ambawang main ginian angka 100t nilai proyek tolol hahahahaaa hal korupsi kondensat 40 t jiwasraya 18 t asabri 23 t bansos 3 5 t mending kamu urusin itu jam pakde jokowi;buzzerp bipang ambawang playing ginian number 100t stupid project value hahahahaaa condensate corruption matter 40 t jiwasraya 18 t asabri 23 t social assistance 3 5 t you better take care of it pakde jokowi's hours
19/05/2021 15:17;0.0;iya pas ektapi bansos;yes, it's appropriate for social assistance ektap
19/05/2021 15:17;0.0;kemensos kerja kpk kejagung kerja buka sempat masyarakat adu bansos terima masalah jaga nkri;ministry of social affairs works kpk attorney general's office is open for people to fight for social assistance, accept the problem of guarding homeland
19/05/2021 15:17;0.0;wkwk bansos rakyat biarin gitu wkwkw dasar kaum bipang pesek mikir ja;wkwkwk the people's social assistance is left like that wkwkw, you bastard snub thinkers ja
19/05/2021 15:19;0.0;sengaja judul maksud tingkat rating baca tapi sesat baca bijak tulis novel cerita bansos covid 19;deliberately title means reading rating level but misguided reading wisely writing novels for social assistance stories covid 19
19/05/2021 15:20;0.0;bansos kaum kaum elit;elite support
19/05/2021 15:20;6.0;ingin buru buru lockdown nyuruh menuhin butuh kudu periksa kol trigger carte blanche bansos gila gila wkwkw;i want to rush the lockdown, tell me to do it, i need to check the cabbage trigger carte blanche, the social assistance is crazy, it's crazy wkwkw
19/05/2021 15:20;0.0;korupsi yes ekasila gotong royong bancak bansos;corruption, yes, ekasila, gotong royong bancak social assistance
19/05/2021 15:21;0.0;ekasila gotong royong rampok bansos;ekasila gotong royong rob social assistance
19/05/2021 15:22;0.0;hp hp duit duit biarin duit ma kamu mmpu beli receh bahas duit bansos 100 t berani koar 2 kga ecek 2 luh;cell phone, money, money, let money, ma you can afford to buy small change, discuss social assistance money 100 t dare to say 2 kga check 2 lol
19/05/2021 15:24;0.0;data milu kacau data bansos duit;milu's data is messed up, money's social assistance data
19/05/2021 15:24;6.0;ingin buru buru lockdown nyuruh menuhin butuh kudu periksa kol trigger carte;i want to rush the lockdown, tell me to do it, i need to check the trigger carte cabbage
19/05/2021 15:24;0.0;ngutang kasih bansos kamu kamu suka bau 2 gratis hhh kadrun gratis makan;owe your social assistance you like smell 2 free hhh kadrun free eat
19/05/2021 15:25;145.0;7 temen jawat tau 2 di ari surat swab palsu swab bekas oknum ngakal;7 friends from java know 2 from fake swab letters, swabs used by bad people
19/05/2021 15:25;0.0;aneh satu belum lihat koruptor bansos bantai kejam oknum kriminal isilop km50;it's strange, one has not seen the social assistance corruptors massacre the criminals islop km50
19/05/2021 15:25;0.0;korupsi bansos 100 trilyun pandemi hubung perppu nomor 1 2020 resmi dpr uu nomor 2 2020;social assistance corruption 100 trillion pandemic, contact perppu number 1 2020, official dpr law number 2 2020
19/05/2021 15:25;1.0;kubu juliari uang suap bansos alir jabat kemensos lengkapcepatberitanya beritaterkini rit;the juliari camp
19/05/2021 15:26;0.0;bansos 100t kuat deg 2 an panik;social assistance 100 t is strong with 2 and panic
19/05/2021 15:26;0.0;distribusi ulang kks kombo pesan dinsos kabupaten diri terima bansos pkh;redistribute kks combo message district social service self receive social assistance pkh
19/05/2021 15:27;0.0;khilafah indonesia sekarat koruptor gentayang pos 2 dana dana bansos;indonesian caliphate is dying of corruptors haunting post 2 funds from social assistance funds
19/05/2021 15:27;0.0;korupsi bansos ditangkep mau lagi noh korupsi dki masih lom ketangkep berani kamu ngebacod;social assistance corruption is being caught, want to do it again, dki corruption still hasn't been caught, dare you read it
19/05/2021 15:28;0.0;netijen cerdas fokus kasur tuntas bansos km50 hrs;smart netizens focus on mattresses, complete social assistance km50 hrs
