Tanggal,Banyak Retweet,Tweet,Terjemah,Subjectivity,Polarity,Sentiment,Sentiments,prediction
14/05/2021 02:40,0.0,dana bansos kamu embat miskin korban untuk citra ajar setan,your social assistance funds make poor victims for the image of the devil,0.3333333333333333,-0.1833333333333333,negatif,1,1
14/05/2021 02:42,0.0,komprensi pers tangkap harun masiku proses libat madam pemgokutnya korupsi bansos rakyat tunggu bukan ott tapi sudah libat bansos belum juga proses bagaimana dengan hm belum tangkap,"press conference to arrest harun still in the process of involving madam who is involved in corruption, social assistance, people wait, not ott, but have been involved in social assistance, not yet in the process, what about hm, not yet arrested",0.0444444444444444,0.0055555555555555,positif,2,2
14/05/2021 02:43,0.0,pas ngomong tuhan gubuk orang miskin seperti lihat iblis betina tanduk badan gendut baju merah kenyang makan korupsi bansos orang miskin sok empati orang miskin tapi hak orang miskin korupsi jamaah partai mak gendut tua,"when you talk about god, the poor people's huts are like seeing a female demon, horns, a fat body, a red dress, full of food, corruption, social assistance, poor people, empathize with the poor, but the rights of the poor are corrupted by the old fat woman's party.",0.375925925925926,-0.124074074074074,negatif,1,1
14/05/2021 02:44,0.0,tuhan distribusi bansos kpada rakyat miskin korupsi kader pdip emang biadab,"god, the distribution of social assistance to the poor, the corruption of pdip cadres, is barbaric",0.3333333333333333,-0.1833333333333333,negatif,1,1
14/05/2021 02:44,,tuhan gubuk miskin duit bansos untuk miskin embat madam  ,"god, poor hut, social assistance money for the poor, madam ",0.4222222222222222,-0.2555555555555556,negatif,1,1
14/05/2021 02:44,0.0,dikit 2 an wong miskin cilik lha terus uang bansos gimana khabar,"a little bit of poor people, how about the social assistance money, how are you",0.3888888888888889,-0.1847222222222222,negatif,1,1
14/05/2021 02:47,0.0,tanyain madam semayam kantong bansos yahhh,ask madam in the form of social assistance bags huh,0.0666666666666666,0.0333333333333333,positif,2,2
14/05/2021 02:47,0.0,benar  statementnya kalau tuhan gubuk orang miskin bayangin kalau tuhan situ bansos embat mensos mati orang miskin kalau tolong tuhan,"the statement is true, if god is the hut of the poor, imagine if god is there, social assistance can only help the poor people die if they help god",0.5833333333333333,-0.0833333333333333,negatif,1,1
14/05/2021 02:47,0.0,ingat korupsi bansos asabrigimana kabar pensiun kabar,"remember the corruption of the social assistance asabrigi, how's the retirement news?",0.0666666666666666,0.0333333333333333,positif,2,2
14/05/2021 02:48,0.0,harus tidak bikin utang negara menggunutidak angkat menteri tukang embat bansos rakyat miskintidak bikin bumn 2 merugiyg tidak planga plongo,"must not make the state debt use not appoint a minister who is a social assistance provider for the poor, not make soes 2 lose money, which is not a ploy",0.3333333333333333,-0.1833333333333333,negatif,1,1
14/05/2021 02:48,0.0,ingat bansos korupsi,remember the corruption assistance,0.0,0.0,netral,0,0
14/05/2021 02:48,0.0,miskin bansos korup plak tugas partai nya,"poor social assistance is corrupt, it's the party's duty",0.5555555555555555,-0.2888888888888889,negatif,1,1
14/05/2021 02:49,0.0,ha ingat curi bansos,ha remember stealing social assistance,0.0666666666666666,0.0333333333333333,positif,2,2
14/05/2021 02:50,1.0,maling bansos sembunyi rumah kaya,social assistance thief hides rich house,0.4083333333333333,0.2041666666666666,positif,2,2
14/05/2021 02:51,0.0,ngimpi kamu bud kalau hidup masih banyak urus partai nyolong sini gelar doctor profesor bansos saja di embatjabatan di perjualbelikananggaran di makanngimpi,"dream of you bud, if you still have a lot of life, take care of the party, help here, just get a doctorate professor of social assistance in various positions in trade, budget, eat, dream",0.2833333333333333,0.0166666666666666,positif,2,2
14/05/2021 02:54,0.0,kalau madam bansos semayam rumah banteng,if madam social assistance is like a bull's house,0.0666666666666666,0.0333333333333333,positif,2,2
14/05/2021 02:56,0.0,gendruwo koruptor barangkali atawa kutil dana bansos,maybe the corrupt gendruwo or warts on social assistance funds,0.5333333333333333,-0.2333333333333333,negatif,1,1
14/05/2021 02:56,0.0,kamu dimana dungu lihat hidup kamu tidak bisa ngebacot hidup orang asli kamu buzzerp ngandelin quota bansos negara fitnah hoax kerja kamu dana cair kalah debat lapor miskin hidup kamu sungguh milu,where are you stupid look at your life you can't read the lives of real people you buzzerp rely on state aid quotas slander hoaxes your work liquid funds lose the debate report poor your life is really sad,0.725,-0.375,negatif,1,1
14/05/2021 02:56,0.0,yap kalau dana bansos mayang partai mak banteng,"yep, if the social assistance funds may be the party of the bull",0.0666666666666666,0.0333333333333333,positif,2,2
14/05/2021 02:59,0.0,miskin tipu duit bansos maling kader pdip,the poor cheated on the social assistance money the thief of pdip cadres,0.3333333333333333,-0.1833333333333333,negatif,1,1
14/05/2021 02:59,0.0,tuhan saksi dana bansos rakyat miskin uang sunat barang kw2,"god is witness to the social assistance funds for the poor, money for circumcision, goods kw2",0.3333333333333333,-0.1833333333333333,negatif,1,1
14/05/2021 02:59,0.0,tuhan tidak maling bansos,god doesn't steal social assistance,0.0666666666666666,0.0333333333333333,positif,2,2
14/05/2021 03:00,0.0,paket bansos semayam orang 2 fakir miskin,social assistance packages for 2 poor people,0.3333333333333333,-0.1833333333333333,negatif,1,1
14/05/2021 03:02,0.0,ingat mencuri bansos mayoritas minorotas serius,remember stealing social assistance for the majority of serious minorities,0.3666666666666666,-0.15,negatif,1,1
14/05/2021 03:03,0.0,kenyang makan duit bansos sih enak,it's good to eat the social assistance money,0.3333333333333333,0.3666666666666666,positif,2,2
14/05/2021 03:03,1.0,orang miskin dijadiin slogan partai cilik kebalikjatah bansos untuk kesej,the poor are used as slogans for the little party behind the social assistance allowance for happiness,0.4133333333333334,-0.0508333333333333,negatif,1,1
14/05/2021 03:04,0.0,suci hyena kelompok koruptor bansos teriak 2 pancasila aib,"holy hyena, social assistance corrupt group shouting 2 pancasila disgrace",0.5333333333333333,-0.2333333333333333,negatif,1,1
14/05/2021 03:05,0.0,suci hyena kelompok koruptor habitat bansos teriak 2 pancasila ai,"holy hyena, corrupt group, habitat for social assistance, shouts 2 pancasila ai",0.5333333333333333,-0.2333333333333333,negatif,1,1
14/05/2021 03:07,0.0,syetan semayam dalam tas bansos merek,satan is sitting in a brand social assistance bag,0.0666666666666666,0.0333333333333333,positif,2,2
14/05/2021 03:08,0.0,bansos korupsi beh,social assistance for corruption,0.0666666666666666,0.0333333333333333,positif,2,2
14/05/2021 03:12,1.0,dana bansos covid 19 71 miliar pakai foya beli mobil mewah,the 71 billion covid 19 social assistance fund is used to buy luxury cars,0.0666666666666666,0.0333333333333333,positif,2,2
14/05/2021 03:14,0.0,terang dalam ingat gimana cilik simbol juang oposisi tapi kuasa sudah genggam licik makan cilikdana bansos satu,it's clear in remembering how the little symbol of the opposition struggles but the power has already been grasped by the cunning of eating the first social assistance fund,0.3966666666666666,0.0391666666666666,positif,2,2
14/05/2021 03:19,4.0,fitur new dtks fitur  cusulan  csanggahan,new dtks feature rebuttal feature,0.4545454545454545,0.1363636363636363,positif,2,2
14/05/2021 03:20,0.0,maksud teh,tea mean,0.6875,-0.3125,negatif,1,1
14/05/2021 03:21,0.0,peluang daftar terima bansos,opportunity to register to receive social assistance,0.0666666666666666,0.0333333333333333,positif,2,2
14/05/2021 03:22,3.0,tuhan gubuk miskin tapi bansos miskin embat sering omong buat selaras izin up tagar inastandswithpalestine slankpenipu,"god, the hut is poor, but the social assistance is poor.",0.4222222222222222,-0.2555555555555556,negatif,1,1
14/05/2021 03:23,0.0,mohon izin priseden pimpin jabat bansos blt umkm ambil surat perijinan tidak bantu kami masyarakat lagi karena masyarakat dapat bantu dari perintah,ask for permission from the president to lead the social assistance office blt umkm taking a permit does not help us the community anymore because the community can help from orders,0.0666666666666666,0.0333333333333333,positif,2,2
14/05/2021 03:24,0.0,tuhan tidak bersemayan rumah mencuri bansos rakyat miskin,god doesn't live at home stealing social assistance for the poor,0.3888888888888888,-0.0767676767676767,negatif,1,1
14/05/2021 03:28,0.0,karena tuhan bersemayan gubuk miskin pikir miskin urus tuhan bebas pakai dana bansos,because god resides in a poor hut thinking that the poor are taking care of god freely using social assistance funds,0.5166666666666667,-0.0916666666666666,negatif,1,1
14/05/2021 03:30,1.0,list-nya tidak muat tanah bodong bansos pandemi,the list doesn't fit the pandemic social assistance fake land,0.4888888888888889,-0.0222222222222222,negatif,1,1
14/05/2021 03:31,0.0,semayam maling uang bansos,like a thief of social assistance money,0.0666666666666666,0.0333333333333333,positif,2,2
14/05/2021 03:31,0.0,jatah orang miskin bansos besemayam kader,rations for the poor for social assistance with cadres,0.3333333333333333,-0.1833333333333333,negatif,1,1
14/05/2021 03:34,0.0,iya bu ajar korupsi bansos 2 miskin tega y bu habis pikir bu,"yes, ma'am, teach corruption, social assistance 2, poor, have the heart, ma'am, you don't think so",0.3333333333333333,-0.1833333333333333,negatif,1,1
14/05/2021 03:39,0.0,wajib bantu perintah putus mata rantai covid perintah bantu tka china lindung mega korupsi bansos terus kia wow gitu,"obliged to help with the order to break the covid chain, the order to help chinese foreign workers protect mega corruption, social assistance continues, wow, is that so",0.2979166666666666,0.0020833333333333,positif,2,2
14/05/2021 03:39,0.0,peluang daftar terima bansos  caranya,how to register to receive social assistance,0.0666666666666666,0.0333333333333333,positif,2,2
14/05/2021 03:44,0.0,gilir bansos oknum serakah gercepnya ampun,"turn the social assistance of greedy people, forgive me",0.0666666666666666,0.0333333333333333,positif,2,2
14/05/2021 03:44,0.0,juliari koruptor bansos laknat partai,juliari bansos corruptors curse the party,0.0,0.0,netral,0,0
14/05/2021 03:45,,jarah ude  ,loot ude ,0.0,0.0,netral,0,0
14/05/2021 03:46,0.0,tuju dukung usut madam bansos banikonde,aim to support the investigation of the social assistance madam banikonde,0.0666666666666666,0.0333333333333333,positif,2,2
14/05/2021 03:47,0.0,rumah madam bansos semayam beranijujurpecat,the house of madam of social assistance in semayam dares to be fired,0.0666666666666666,0.0333333333333333,positif,2,2
14/05/2021 03:48,0.0,bansos jarah mensos komplot doa 2 2 aniaya manjur tangkap dampak dalam sidik 75 tidak lulus,bansos looted social men's prayer conspiracy 2 2 persecution was effective in capturing the impact in fingerprint 75 did not pass,0.4333333333333333,0.3166666666666666,positif,2,2
14/05/2021 03:51,0.0,koruptor semayam bansos rakyat,corruptors like the people's social assistance,0.0666666666666666,0.0333333333333333,positif,2,2
14/05/2021 03:52,0.0,korup bansos semayam serakah,"corrupt social assistance, greedy",0.5333333333333333,-0.2333333333333333,negatif,1,1
14/05/2021 03:55,0.0,ngomong gitu pdip juara koruptor maling bansos,"say that pdip is the champion of corruption, theft of social assistance",0.0666666666666666,0.0333333333333333,positif,2,2
14/05/2021 03:59,0.0,cek terima bansos tunai ktp,"check, receive cash assistance, ktp",0.0,0.0,netral,0,0
14/05/2021 03:59,0.0,selamat raya idul fitri 1442 h semoga fitri republik cinta waras hakiki korupsi bansos korupsi ekspor benur antigen palsu tka cina ott kepala daerah babi ngepet kpk negera game over,"happy eid al-fitr 1442 h, may the fitri republic love sane love, corruption, social assistance, corruption, export of fried shrimp, fake antigen, chinese foreign workers, ott regional heads, pigs, kpk, countries, game over",0.4739583333333333,0.1010416666666666,positif,2,2
14/05/2021 04:00,0.0,bansos anak lurah mas,village children's social assistance,0.0666666666666666,0.0333333333333333,positif,2,2
14/05/2021 04:01,0.0,miskin tuhan gubuk seperti ingat harta istana jadi bansos miskin embat madam tidak tuhan istana,poor god of huts like remembering palace treasures so poor social assistance embat madam not palace god,0.4222222222222222,-0.2555555555555556,negatif,1,1
14/05/2021 04:01,1.0,setan rampok dana bansos titip untuk miskin,"the devil robs social assistance funds, leaves it for the poor",0.3333333333333333,-0.1833333333333333,negatif,1,1
14/05/2021 04:02,0.0,banyak rampok bansos orang miskin,a lot of robbing the poor for social assistance,0.3333333333333333,-0.1833333333333333,negatif,1,1
14/05/2021 04:03,0.0,tatkala bansos pnyambung hidup hari cilek diembatt boro 2 kamu ngutip larang tuhan,"when social assistance is a way of life for the small day, it's diembatt boro 2 you quote god forbid",0.2333333333333333,-0.1083333333333333,negatif,1,1
14/05/2021 04:05,3.0,dana bansos untuk orang miskin colong,social assistance funds for the poor,0.3333333333333333,-0.1833333333333333,negatif,1,1
14/05/2021 04:05,0.0,atheis komunis ngomong tuhan akhirat saja percaya koruptor bansos tangkap tuh,communist atheists say that only god in the afterlife believes that social assistance corruptors catch them,0.5333333333333333,0.0166666666666666,positif,2,2
14/05/2021 04:07,0.0,dana bansos miskin tilep,tilep poor social assistance funds,0.3333333333333333,-0.1833333333333333,negatif,1,1
14/05/2021 04:09,0.0,nyata karno mak banteng jadi citra dalam praktik rakyat miskin manfaat pas milu hak seperti bansos korupsi,it's real because mak bull has become an image in the practice of the poor people who benefit from the milu rights such as the social assistance for corruption,0.3666666666666666,-0.0416666666666666,negatif,1,1
14/05/2021 04:11,3.0,jatah bansos miskin gubuk embat mantan mensos dari pedeipeh mohon maaf lahir batin mon,"allotment for social assistance for the poor, embat former social minister from pedeipeh, sorry to be born and inner heart, mon",0.3166666666666667,-0.1388888888888889,negatif,1,1
14/05/2021 04:11,0.0,korupsi bansos kader,cadre social assistance corruption,0.0666666666666666,0.0333333333333333,positif,2,2
14/05/2021 04:11,0.0,maksutnya tuhan mencuri bansos,i mean god stole social assistance,0.3770833333333333,-0.1395833333333333,negatif,1,1
14/05/2021 04:14,0.0,kalau tagar pdijuaramaling misi pdi-p partai cilik lancar aksi maling bukti bansos untuk rakyat miskin gondol pdi-p,"if the hashtag pdijuaramaling, the mission of the little party pdi-p, the thief's action is smooth, evidence of social assistance for the poor, the pdi-p steals",0.3533333333333333,-0.0108333333333333,negatif,1,1
14/05/2021 04:14,0.0,praktek dana bansos korupsi kader partai banteng jijik,the practice of social assistance funds for corruption cadres of the bull party are disgusted,0.5333333333333333,-0.4833333333333333,negatif,1,1
14/05/2021 04:16,0.0,korupsi bansos semayam mana,where is the social assistance corruption?,0.0666666666666666,0.0333333333333333,positif,2,2
14/05/2021 04:17,0.0,cair trusss biar harga gelembung pasar sepi karena beli alih agen bansos dagang dapat dpt imbas paitnya kaya hanya broker,liquid truss so that the price of the market bubble is quiet because buying over a trade social assistance agent can get a bad effect like only a broker,0.5166666666666666,-0.1666666666666666,negatif,1,1
14/05/2021 04:17,0.0,narasi cilikorang miskinfaktanya menteri curi bansosbupati jual-beli jabatanada,"little narrative of the poor, the fact is that the minister stole social assistance, bupati, buying and selling positions",0.3888888888888889,-0.1847222222222222,negatif,1,1
14/05/2021 04:23,0.0,alat miskin garong bansos maksud,poor tools rob social assistance,0.3333333333333333,-0.1833333333333333,negatif,1,1
14/05/2021 04:24,0.0,bansos untuk orang miskin sumber proyek,social assistance for the poor source of the project,0.3333333333333333,-0.1833333333333333,negatif,1,1
14/05/2021 04:30,0.0,tuhan semayam gubuk 2 miskin bu mega bansos u miskin dicuri anggota juliari batubara bendahara pdip,god is like hut 2 poor mrs. mega social assistance for poor u stolen members of juliari coal pdip treasurer,0.4222222222222222,-0.2555555555555556,negatif,1,1
14/05/2021 04:31,0.0,gerombol partai bangsat sok nasihatin tau jatah bansos cilik hak dasar bangsat bangsa,"bastard party gangs give advice, know the small social assistance quota, the basic rights of the nation's bastards",0.1972222222222222,-0.0722222222222222,negatif,1,1
14/05/2021 04:31,0.0,tuhan uang jual miskin biar dapat uang ngrampok bansos,"god, sell money to the poor so you can get money to rob social assistance",0.3333333333333333,-0.1833333333333333,negatif,1,1
14/05/2021 04:33,0.0,dana bansos hasil korupsi sembunyi rumah serakah tidak tuhan,social assistance funds resulting from corruption hiding greedy houses are not god,0.0666666666666666,0.0333333333333333,positif,2,2
14/05/2021 04:35,0.0,joss bisa update cb data korupsi bansos asabri bpjs e-ktapi ojonggateli,joss can update cb data corruption bansos asabri bpjs e-ktapi ojonggateli,0.0,0.0,netral,0,0
14/05/2021 04:36,0.0,indonesia hitung politik erdogan sibuk korupsi bansos sih,indonesia counts erdogan's politics busy with social assistance corruption,0.1833333333333333,0.0666666666666666,positif,2,2
14/05/2021 04:36,0.0,maksud koruptor gerombol kamu blok terus madam bansos ketangkep blok,"what do you mean by gang criminals, you block, madam bansos gets caught",0.6875,-0.3125,negatif,1,1
14/05/2021 04:37,0.0,bantu bansos miskin embat,help the poor embat,0.6,-0.4,negatif,1,1
14/05/2021 04:39,0.0,tuhan semayam gubuk miskin mamak madam bansos hilang bahaya laten korupsi bhkan bansos ja tega korupsi trilyunan pula kaya miskin itu wrna dunia tapi kaya korupsi pntas miskin,"god is like a poor hut, mamak madam, social assistance is gone. the latent danger of corruption, even social assistance, has the heart to corrupt, trillions of people are rich and poor, it's the color of the world, but rich in corruption deserves to be poor",0.5541666666666667,-0.1104166666666666,negatif,1,1
14/05/2021 04:42,1.0,2 seperti indo banyak rakyat susah karena pandemi jabat korupsi bansos,"2 like indonesia, many people are having a hard time because of the social assistance corruption pandemic",0.3694444444444444,0.0805555555555555,positif,2,2
14/05/2021 04:45,0.0,kemarin curi duit bansos jadihak-nya kaum miskin golong 2 lawan tuhan mak banteng kenal,"yesterday stole the social assistance money, so the rights of the poor are group 2 against god, the bull knows",0.3333333333333333,-0.1833333333333333,negatif,1,1
14/05/2021 04:46,0.0,gaya kamu mak bansos orang miskin embat partai lu,your style is social assistance for the poor and your party,0.3333333333333333,-0.1833333333333333,negatif,1,1
14/05/2021 04:49,0.0,ngomong dapat bantu bansos,say you can help social media,0.0666666666666666,0.0333333333333333,positif,2,2
14/05/2021 04:51,0.0,mak banteng bilang tuhan semayam gubuk miskindan bansos semayam gubuk banteng banteng kayainastandswithpalestine inastandswithpalestine,mak bull says god is like a poor hut,0.6,-0.4,negatif,1,1
14/05/2021 04:52,1.0,bansos jiwasraya lobsterinamalayaforpalestine,jiwasraya social assistance lobsterinamalayaforpalestine,0.0666666666666666,0.0333333333333333,positif,2,2
14/05/2021 04:55,0.0,bansos asabri jiwasra blbi sumber waras dst kalau formula e bpk tidak korupsi,social assistance asabri jiwasra blbi sane source etc. if the e bpk formula is not corrupt,0.5333333333333333,0.1416666666666666,positif,2,2
14/05/2021 05:00,0.0,bansos semayam tugas partai,social assistance is like a party task,0.0666666666666666,0.0333333333333333,positif,2,2
14/05/2021 05:00,0.0,lapor bansos sasar new dtks rahasia lapor jamin,report social assistance targets new dtks secret report guarantee,0.4070707070707071,-0.0767676767676767,negatif,1,1
14/05/2021 05:04,0.0,kadersnya korupsi hak miskin apa kabar madam bansos,"the cadres are corrupt, the rights of the poor, how are you madam social assistance",0.5555555555555556,-0.2888888888888889,negatif,1,1
14/05/2021 05:17,15.0,miskin hak korup dana bansos  4pesan lebaran megawati tuhan semayam gubuk miskin,"poor, corrupt rights, social assistance funds 4 messages for eid megawati god is like a poor hut",0.5666666666666667,-0.3166666666666666,negatif,1,1
14/05/2021 05:19,0.0,bansos semayam rumah madam serakah,social assistance is like the greedy madam's house,0.0666666666666666,0.0333333333333333,positif,2,2
14/05/2021 05:35,0.0,kalau korupsi bansos jiwasraya asabri internal,if corruption is internal social assistance soulsraya asabri,0.0333333333333333,0.0166666666666666,positif,2,2
14/05/2021 05:36,0.0,ente ngapain ngurusin duit anak urus dana bansos embat garong partai juara korupsi kuasa rezim,"what are you doing with your child's money, managing social assistance funds, and trying to rob the party that wins the regime's corruption",0.1333333333333333,0.1666666666666666,positif,2,2
14/05/2021 05:38,0.0,bansos dikorupsihak miskin kebiri,social assistance is corrupted by the castration poor,0.3333333333333333,-0.1833333333333333,negatif,1,1
14/05/2021 05:38,0.0,malas bicara dinasti berani pemda dki harun masiku korupsi bansos korupsi kkp pilkada pandemi mingkem males gw,"lazy to talk dynasty, dki district government, harun masiku, corruption, social assistance, corruption, kkp, election, pandemic, mingkem, lazy i",0.6888888888888888,-0.1555555555555555,negatif,1,1
14/05/2021 05:39,0.0,lanjut ektapi hambalang balik dana blbi bansos formula e usut tuntas tidak tebang pilih,"continued ektap but blocked back the blbi social assistance funds, the formula e was thoroughly investigated, not selective",0.0333333333333333,0.0166666666666666,positif,2,2
14/05/2021 05:39,0.0,lha jatah bansos miskin ngambil,"you know, the poor social assistance quota takes",0.3333333333333333,-0.1833333333333333,negatif,1,1
14/05/2021 05:41,0.0,jatah bansos untuk miskin ngambil,social assistance quota for the poor,0.3333333333333333,-0.1833333333333333,negatif,1,1
14/05/2021 05:43,0.0,dendam samoai koruptor bansos buat data fiktip 21 jt terima bansos,revenge for social assistance corruptors for fictitious data 21 million receive social assistance,0.0666666666666666,0.0333333333333333,positif,2,2
14/05/2021 05:44,0.0,bansos rakyat kismin saja embat,only kismin people's social assistance,0.5333333333333333,0.0166666666666666,positif,2,2
14/05/2021 05:45,0.0,nanti ditilep lagi seperti dana bansos,later ditilep again like social assistance funds,0.0333333333333333,0.0166666666666666,positif,2,2
14/05/2021 05:47,0.0,tuju usut bansos tangkap harun masiku benur,go to investigate social assistance and catch harun masiku fry,0.0666666666666666,0.0333333333333333,positif,2,2
14/05/2021 05:47,0.0,daftar terima blt umkm online tahap 2 3 pnm mekar hp umkm pnmmekar hamasisrael kpkrasacukong indomaret covid 19 bansos,register for blt umkm online stage 2 3 pnm blooming mobile umkm pnmmekar hamasisrael kpkrasacukong indomaret covid 19 social assistance,0.0666666666666666,0.0333333333333333,positif,2,2
14/05/2021 05:47,0.0,madam bansos ternak koruptor bikin tuhan murka,madam bansos corrupt cattle make god angry,1.0,-0.5,negatif,1,1
14/05/2021 05:48,0.0,bicara cuman rakyat kenyataanya maling dana bansos,"just talking about the people, in fact they steal social assistance funds",0.0666666666666666,0.0333333333333333,positif,2,2
14/05/2021 05:48,0.0,madam tuhan bersemayan gubuk 2 miskin orang miskin dam kamu tau maling duit bansos kemarin semayannya madam tar saya kerok bulu ketek saya tau ketek saya miskin ooo pantes congor kamu bau ketek dam,"madam god resides in hut 2 poor poor people dam you know stealing social assistance money yesterday, madam tar, i scraped my armpit hairs i know my armpit is poor ooo pantes congor you smell armpit",0.4666666666666667,-0.2916666666666667,negatif,1,1
14/05/2021 05:49,0.0,sudah tau tuhan maha kaya bansos untuk orang miskin korupsi,already know that god is rich in social assistance for the poor and corrupt,0.6041666666666666,-0.1229166666666666,negatif,1,1
14/05/2021 05:51,0.0,curi jatah bansos miskin westandwithgaza,steal the social assistance quota for the poor westandwithgaza,0.3333333333333333,-0.1833333333333333,negatif,1,1
14/05/2021 05:52,0.0,melarat hanya tameng gae gacu tok gilir dapat jabat jatah bansos rakyat miskin tilep gombal mukiyo,"poverty is only a shield gae gacu tok turn to get a share of social assistance for the poor, tilep rag mukiyo",0.5555555555555555,-0.1222222222222222,negatif,1,1
14/05/2021 05:54,0.0,miskin hati jatah rakyat embat dengan tameng proyek ada bansos,"poor heart, embat people share with project shield there is social assistance",0.3333333333333333,-0.1833333333333333,negatif,1,1
14/05/2021 05:54,0.0,dana bansos tilep,tilep social assistance fund,0.0666666666666666,0.0333333333333333,positif,2,2
14/05/2021 05:57,0.0,lindung koruptor  sementara twk ngadi 2 singkir sudah tangan kelas berat ektapi bansos isu yahut dendam ketua karena periksa,"protect corruptors while twk ngadi 2 get out of the hands of the heavyweights, but social assistance issues are facing the head's revenge because of the investigation",0.0666666666666666,0.0333333333333333,positif,2,2
14/05/2021 05:57,0.0,nicknamenya madam bansos semayam 2 situ,her nickname is madam bansos in the 2nd place,0.0,0.0,netral,0,0
14/05/2021 06:02,0.0,nenek ambil jatah bansos miskin,grandma takes social assistance for the poor,0.3333333333333333,-0.1833333333333333,negatif,1,1
14/05/2021 06:03,0.0,tenaga kesehatan covid saja php bahagia masih kemplang hak gilir ratus miliar duit bansos garong adem 2 saja kemarin taipan jual online guyur 400 miliar mk free ongkir mhn komentar menkeu,health workers just php happy php still kemplang rotation rights hundreds of billions social assistance money just chilling 2 yesterday tycoon selling online splashed 400 billion mk free shipping please comment on the minister of finance,0.6916666666666667,0.1833333333333333,positif,2,2
14/05/2021 06:03,0.0,rakyat miskin terus biar tuhan bersemanyam gubuk 2 orang miskin dana bansos biar korup 2 dalam hati mak lampir,poor people continue to let god live in a hut 2 poor people donate social assistance funds so that they are corrupt 2 in the heart of mak attached,0.5533333333333333,-0.226060606060606,negatif,1,1
14/05/2021 06:05,0.0,jatah bansos miskin curi anak buah bu takut tuhan yaa,"rations for social assistance for the poor steal the subordinates, madam, fear god, okay?",0.3888888888888888,0.0444444444444444,positif,2,2
14/05/2021 06:06,0.0,bansos semayam markas pdip,social assistance at the headquarters of pdip,0.0666666666666666,0.0333333333333333,positif,2,2
14/05/2021 06:06,0.0,kalau bansos kantong madam,if the social assistance is madam's pocket,0.0666666666666666,0.0333333333333333,positif,2,2
14/05/2021 06:06,0.0,setor madam bansos,madam bansos deposit,0.0,0.0,netral,0,0
14/05/2021 06:07,1.0,aamiin ya mujibb qobiltu bansos km50 inastandswithpalestine,thank you mujibb qobiltu social assistance km50 inastandswithpalestine,0.0666666666666666,0.0333333333333333,positif,2,2
14/05/2021 06:09,0.0,abis sama bansos,finished with social assistance,0.0666666666666666,0.0333333333333333,positif,2,2
14/05/2021 06:15,0.0,bansos obyek bancak,bancak object social assistance,0.0666666666666666,0.0333333333333333,positif,2,2
14/05/2021 06:15,0.0,dana bansos koruptor semayam partey,social assistance fund for corruptors in semaym partey,0.0666666666666666,0.0333333333333333,positif,2,2
14/05/2021 06:15,,semoga pegawai 2 wawasan bangsa profesional tisik oknum 2 libat korupsi 2 bankcentury blbi ektapi bansos 2 nazaruddin ungkap  ,i hope employees 2 have professional insight into the nation and look for elements 2 involved in corruption 2 bankcentury blbi ektapi bansos 2 nazaruddin said ,0.1,0.1,positif,2,2
14/05/2021 06:15,0.0,pikir kelompok bansos embat,think the social assistance group embat,0.0666666666666666,0.0333333333333333,positif,2,2
14/05/2021 06:16,0.0,yah pelihara miskin biar bancak bansos alir teruss,"well, take care of the poor so that the social assistance will continue to flow",0.3333333333333333,-0.1833333333333333,negatif,1,1
14/05/2021 06:18,,bangun sudah madam bansos  ,wake up madam bansos ,0.0,0.0,netral,0,0
14/05/2021 06:19,0.0,kalau 1 juni gimana minggu dapat antri full antri bansos gt gatau,"if it's june 1, how about sunday, you get a full queue for social assistance, gt i don't know",0.3083333333333333,0.1916666666666666,positif,2,2
14/05/2021 06:19,1.0,woiii beda dengan sini ketika rakyat derita eh duit bansos embat dan kamu diam saja koplak kamu  inastandswithpalestine inastandswithpalestine,"wow, it's different from here when the people suffer, eh, the social assistance money is embattled and you just keep quiet, you're inastandswithpalestine, inastandswithpalestine",0.5,0.0333333333333333,positif,2,2
14/05/2021 06:20,0.0,koruptor bansos semayam kandang banteng,social assistance corruptors are like a bull cage,0.0666666666666666,0.0333333333333333,positif,2,2
14/05/2021 06:21,3.0,ngomongin muskin 1 badan gembrot tanda makmur 2 duit bansos rakyat miskin d,"talking about poor people, 1 fat body, a sign of prosperity 2 money for social assistance for the poor",0.4222222222222222,-0.2555555555555556,negatif,1,1
14/05/2021 06:22,0.0,dah gitu jatah bansos embat  nasib miskin negeri tragis,that's the allotment of social assistance for the poor fate of a tragic country,0.4722222222222221,-0.3722222222222222,negatif,1,1
14/05/2021 06:22,0.0,geng bansos tuhan,god's social assistance gang,0.0666666666666666,0.0333333333333333,positif,2,2
14/05/2021 06:23,0.0,salam kantong bansos bu,"greetings, social assistance bag, ma'am",0.0666666666666666,0.0333333333333333,positif,2,2
14/05/2021 06:23,0.0,lha bansos garong,lha social assistance is illegal,0.2833333333333333,-0.2333333333333333,negatif,1,1
14/05/2021 06:23,3.0,jatah bansos miskin gubuk embat mantan mensos dari pedeipeh mohon maaf l,"social assistance allowance for the poor, former social minister from pedeipeh, i'm sorry l",0.3466666666666667,-0.1666666666666666,negatif,1,1
14/05/2021 06:23,0.0,kalau  csia miskin goblog cokot tah bansos,"if csia is poor, it's stupid, it's social assistance",0.5555555555555556,-0.3888888888888888,negatif,1,1
