Tanggal;Screen Name;Source;Hashtags;Banyak Retweet;Dif;Sentiment;Tweet
16/05/2021 13:04;rorcony;Twitter for Android;[];0.0;5;0;fakta ngelempar paham si klo tkencing 2 lu klo bahas bansos
16/05/2021 13:06;kuwacirebo_;Twitter for Android;[];0.0;5;0;gilasih parah aplg himbara ngelemburin bansos teruzzz
16/05/2021 13:10;udhinjogja;Twitter for Android;['terparah', 'bansos', 'COVID19'];0.0;5;0;akal bulus balik arah golong rezim parah dana bansos musim pandrmi covid 19 telan gerombol
16/05/2021 13:14;Hamzahjailani11;Twitter for Android;[];0.0;5;0;daya rusak korupsi bansos smpai pegawai kpk berangus saaluuutooo
16/05/2021 13:15;Gober79252798;Twitter for Android;[];0.0;5;0;covid ajang maling duit via bansos
16/05/2021 13:21;satyaoke;Twitter for iPhone;[];0.0;5;0;klo anak psikologi riset tuh menteri makan duit bansos kek nya otak jempol kaki melulu salahin rakyat
16/05/2021 13:22;Arekkampung5;Twitter for Android;[];0.0;4;1;daftar terima bansos mutakhir mekanisme
16/05/2021 13:23;;;;;4;1;new data padu sejahtera sosial dtks masyarakat daftar terima bansos amp
16/05/2021 13:23;Bulls23_MJ;Twitter for Android;[];0.0;5;0;bansos beda bos fokus imam residivis lu
16/05/2021 13:27;JokowiBersama;Twitter for Android;[];0.0;4;1;presiden perhati terima bansos sasar transparan
16/05/2021 13:37;OlengPakD;Twitter for Android;['blokgoblok', 'DukungLangkahPerkuatRI'];1.0;5;0;indonesia tempat bisnis broo bisnis sukses indonesia antigen bekas dana bansos blokgoblok dukunglangkahperkuatri
16/05/2021 13:48;KenROK20;Twitter for Android;[];0.0;5;0;babi tolol hobi receh kek kpk diobrak-abrik bansos korupsi jamaah moncong babi putih diem pancasila wkwk idiot
16/05/2021 13:48;omar2000nur;Twitter for Android;[];0.0;5;0;nenek lindung maling bansoscc
16/05/2021 13:51;Heri47955479;Twitter for Android;[];0.0;5;0;media jgn fokus kepalestina jgn tutup berita ttg tambah wna china indonesia fokus berita harun korupsi bansos
16/05/2021 14:08;QaylaAnindia;Twitter for iPad;[];0.0;5;0;1 5juta org sangkut org 2 pilih pangkas populasi manusia dukung beban negara orgnya data kasi vaksin bansos uang pajak gw bayar worth it utk layan ego
16/05/2021 14:10;aloysiamita;Twitter Web App;[];0.0;4;1;cek terima bansos cair mei 2021 kolom wajib isi bantu dapat
16/05/2021 14:16;Aa10S4;Twitter for Android;[];0.0;5;0;emang lembaga badan hukum manusia dalam jamin amanah menteri ngerampok duit bansos
16/05/2021 14:19;OjoKulinoMekso;Twitter for Android;[];1.0;5;0;indonesia tempat bisnis broo bisnis sukses indonesia antigen bekas dana
16/05/2021 14:20;gulfka;Twitter for Android;[];0.0;4;1;gua peje ntar kek lu bansos
16/05/2021 14:25;Sirambutmerah_;Twitter for Android;[];0.0;4;1;menteri sosial kemensos fitur new data padu sejahtera sosial dtks akses masyarakat daftar terima bantu sosial bansos
16/05/2021 14:32;redidit11;Twitter for Android;[];0.0;4;1;perintah presiden usaha mudah masyarakat memdaftar terima lapor bansos
16/05/2021 14:34;konteretek;Twitter for Android;['IsraelStopPlayingVictim'];0.0;5;0;zionis bangsat berantas lupa 2 negri nkri km50 koruptor bansos kawal coy israelstopplayingvictim
16/05/2021 14:37;evanfuct;Twitter for Android;[];0.0;4;1;deal aah lamun meunang om bwt bansos okaay
16/05/2021 14:37;Ragil063;Twitter for Android;[];0.0;5;0;curut bansos x
16/05/2021 14:38;Erlinda_Oematan;Twitter for Android;[];0.0;4;1;new data padu sejahtera sosial dtks masyarakat bosa daftar terima bansos lapor
16/05/2021 14:39;iwanbomen;Twitter for Android;[];0.0;5;0;butuh bansos korupsi teman presiden
16/05/2021 14:44;;;;;4;1;kemensos melaluinew data padu sejahtera sosial dtks masyarakat daftar terima bansos amp
16/05/2021 14:44;sumbarangla;Twitter for Android;[];0.0;5;0;ngurusin ginian mending kelarin tuh duit tilepan bansos jibun kek adem ayem tuh kabar kan pandemi ulah masyarakat patuh proko tol sehat
16/05/2021 14:47;GarengHallu;Twitter for Android;[];3.0;4;1;new data padu sejahtera sosial daftar terima bansos jokowi gas pol reformasi birokrasi
16/05/2021 14:49;m_sael;Twitter for Android;[];0.0;5;0;1 ku kagum politis zaman now nginjek bumimau partai bansos kek partai sapi kek partai kardus duren partai bambu bunderan hi kek tokoh turun
16/05/2021 14:55;jasJusSegerr;Twitter for Android;[];0.0;5;0;1 gue mending rumah bantu ortu drpd disklh ngehadirin giat main osis sorry banget tp kdg 2 gue apresiasi tp kdg giat lo nyusahin pake nyuruh bawa bansos 3 b sih
16/05/2021 14:57;NOName00305330;Twitter for Android;[];0.0;5;0;bos miskin tidak lu bilang jajah miskin tu tukang korupsi benerin kewer 2 mikir low economy ngerasa dgn mrk tu korupsi 2 dana bansos sikat haaa urus sapa
16/05/2021 15:11;dayunaff;Twitter for Android;[];0.0;5;0;w kek ribut galgadot ma korup bansos
16/05/2021 15:12;BBRIGHTPUBG;Twitter for Android;[];0.0;5;0;yakan nama dendam kalo mah giat bansos
16/05/2021 15:15;Teddy71076709;Twitter for Android;[];0.0;4;0;gima dpt bansos tambah bayar kontra
16/05/2021 15:17;fvck__daddy;Twitter for Android;[];0.0;4;1;tuker beras bansos
16/05/2021 15:18;SpoilerSpree;Twitter Web App;[];0.0;5;0;75 pegawai baik kpk suruh lebih bayar vendor bansos korupsi lebih bayar robot damkar plts dki korupsi 2 mark up laku beda jadi masyarakat nilai klaim pegawai baik integritas
16/05/2021 15:30;PradanaDika29;Twitter for Android;[];0.0;45;1;perintah presiden new data padu sejahtera sosial masyarakat daftar terima bansos lapor
16/05/2021 15:32;TheMaximvs09;Twitter for Android;[];0.0;4;1;moga bansos msh
16/05/2021 15:38;BandarJuaraNya;Twitter for Android;[];0.0;5;0;reply buzzernya rasa banget hail koruptor bansos
16/05/2021 15:38;ary_moto;Twitterrific for Mac;[];0.0;4;1;perintah jokowi gas pol tuk reformasi birokrasi new data padu sejahtera sosial dtks masyarakat daftar terima bansos lapor koreksi beda data
16/05/2021 15:50;Majan40386878;Twitter for Android;[];0.0;5;0;anggar hasil korupsi bansos asabri jiwasraya ada beres
16/05/2021 15:50;bowo_anakdesa;Twitter for Android;[];0.0;4;1;link bansos lur
16/05/2021 15:51;Enovaeli;Twitter for Android;[];0.0;4;1;bu mensos andal cipta inovasi strategi mnsejahterakan masyarakat indonesia satu program new data padu sejahtera sosial masyarakat dg mudah lapor daftar bansos sesuai dg kriteria tetap perintah
16/05/2021 15:51;JuliusSt3;Twitter for Android;[];3.0;5;0;iya ketangkep korupsi bansos jiwasraya asabri blbi harun mas dkk teriak nkri harga mati kenyang korupsi kabur
16/05/2021 15:51;;;;;5;0;brutal tentara israel tlah bunuh sipil palestina peri manusia iring brutal inkompetensi metodologi twk-kpk mnonaktifkan pegawai mlihat prestasi dlm e-ktp bansos amp
16/05/2021 16:01;Gitarkupetik;Twitter Web App;[];0.0;4;1;jempol jiwa bansos
16/05/2021 16:08;aganobito1;Twitter for Android;[];0.0;5;1;fokus berita vaksin terap prokes bansos ekonomi bencana and ancam kelompik hitam
16/05/2021 16:11;narasiz;Twitter for Android;[];0.0;5;0;kaya nunggu dana bansos
16/05/2021 16:18;nafisahtanjung;Twitter for Android;[];0.0;4;1;new data padu sejahtera sosial masyarakat daftar terima bansos lapor
16/05/2021 16:19;Mohamad41967776;Twitter for Android;[];0.0;5;0;bebasin tenteng pakai tas bansos
16/05/2021 16:20;ddudidudidam;Twitter for Android;[];0.0;5;0;kirain nama nama urut ngambil bansos
16/05/2021 16:20;ayah_neisha;Twitter for Android;[];0.0;5;0;partai madam bansos jadi tolol permanen nya
16/05/2021 16:22;M3juahjuah;Twitter for Android;[];0.0;4;1;menteri sosial tri rismaharini informasi new data padu sejahtera sosial dtks masyarakat daftar terima bansos lapor identitas masyarakat koreksi data sembunyi berani jokowi gaspol reformasi birokrasi
16/05/2021 16:25;Sadewa_05;Twitter for Android;[];0.0;4;1;data digital utk masyarakat dlm daftar terima bansos bijak bagus
16/05/2021 16:27;Kivlanov;Twitter for Android;[];0.0;5;0;bansos korupsi alat tes antigen korupsi besok niih
16/05/2021 16:31;tobasatu;Twitter for Android;[];0.0;5;0;hati rakyat indonesia sakit bu lihat koruptor senyam senyum korupsi trilyunan bansos anggar asuransi nya sadis sss bu nkri bangkrut bangkit
16/05/2021 16:32;alin_raihani;Twitter Web App;[];0.0;5;0;dasar romlah buknnya kritisi harun mas ama madam bansos dukung lemah kpk
16/05/2021 16:54;H4P5i;Twitter Web App;[];0.0;5;0;korupsi bansos jamaah lurah jelek pimpin negara tukang bohong rakyat miskin tidak
16/05/2021 17:17;hiaril;Twitter for Android;[];0.0;4;1;kaji bansos kirim kesana
16/05/2021 17:21;1hsan;Twitter for Android;[];3.0;5;0;iya ketangkep korupsi bansos jiwasraya asabri blbi harun mas dkk teriak nkri
16/05/2021 17:33;Irenecutemom;Twitter for Android;[];4.0;5;1;bansos buka biar gada pungli terima kasih jokowiteeima kasih risma
16/05/2021 17:52;rorcony;Twitter for Android;[];0.0;5;0;wkwkwkkwkw kejang 2 ngmngin bansos
16/05/2021 17:56;tomidepth;Twitter Web App;[];0.0;5;0;iya kaya korupsi bansos tka datang saat larang mudik aduh aduh revolusi mental
16/05/2021 18:02;DenDjaka14;Twitter for Android;[];0.0;5;0;bantu dukung diplomatik sbgai negara anggota pbb nih kere trs lsm lsm bs bantu saran dkungan si lsm ngsh bansos y wlpun msh kere makan skluarga susaj patungan sma anggota lsm lai gt
16/05/2021 18:20;IndraM22416683;Twitter for Android;[];0.0;5;0;ntr dapet swab antigen bekas bansos korupsi
16/05/2021 18:21;ntij4met;Twitter for Android;[];0.0;5;0;wkwkwkwkwkwwkwk kl negara percaya wkwkwk ntar ditilep kyk bansos
16/05/2021 18:26;MansurZain2;Twitter for Android;[];0.0;5;0;bansos tuh urusin nyet
16/05/2021 18:39;al_thonie;Twitter for Android;['IndonesiaMaju', 'bansos'];0.0;5;0;fahamkan ap bansos bansos indonesiamaju bansos
16/05/2021 18:57;mimi_chimmy;Twitter for Android;['indonesiamaju', 'jokowi'];0.0;4;1;new data padu sejahtera sosial dtks masyarakat dafyar terima bansos lapor indonesiamajujokowi
16/05/2021 19:01;radiocitrafm;radiocitrafm twitter;['Citrafm', 'Lubuklinggau'];0.0;5;1;berita mah kencam kersa duga korupsi dana bansos desa tanjung sana ii citrafm lubuklinggau
16/05/2021 19:01;kabarkite;WordPress.com;[];0.0;5;0;mah kencam kersa duga korupsi dana bansos desa tanjung sana  ii
16/05/2021 19:02;mang_ib;Twitter for Android;[];2.0;4;1;kemensos fitur new data padu sejahtera sosial dtks akses masyarakat mendaf
16/05/2021 20:19;IbnuMuhamad_S;Twitter for Android;[];0.0;5;0;1 400 t korup brp tahu korupsi bansos si julid kpk amputasi 2 bongkar khawatir seret madam
16/05/2021 20:36;Awanzamrud;Twitter for Android;[];0.0;5;0;presiden dpr baik total kpk gagal total henti korupsi kpk tangkap lemah depan century madam bansos blbi
16/05/2021 21:12;ugie2806;Twitter for Android;[];0.0;4;1;new data padu sejahtera sosial kurung dtks masyarakat daftar terima bansos lapor jokowi gas pol reformasi birokrasi
16/05/2021 21:21;andryxsan;Twitter for Android;[];0.0;5;0;heran dana bansos korupsi pakai embel partai cilik kuasa jingan
16/05/2021 21:45;AntiPerjuangan;Twitter for Android;[];0.0;5;0;bansos tunai stop pirsa duit alih perlu syuting oke
16/05/2021 21:50;IndonesiaMedia;Web post auto;[];0.0;4;1;beres data ganda bansos
16/05/2021 22:36;CarewwJohn;Twitter for Android;[];0.0;5;0;fitnah kerja lo urus dana bansos korupsi hukum brp ilang gitu
16/05/2021 22:48;CarewwJohn;Twitter for Android;[];0.0;5;0;salam dana bansos lo ributin kasus
16/05/2021 23:06;benzemafaraj_m;Twitter for Android;[];0.0;5;0;tuju sumber waras angkat sidik novel nya partai merah simpang siur bansos mas blbi
16/05/2021 23:20;BaunkH;Twitter Web App;[];2.0;4;1;biasanye klo kek bgitu program tri agama bs izin gubernur bansos dki bukannye beda ama bansos kemensos yeh klo kemensos bansos nye tilep ane mah gitu sich
16/05/2021 23:28;YPrimatdee;Twitter for Android;[];0.0;5;0;bantu mosok nasib bansos
16/05/2021 23:30;riyadirul;Twitter for iPhone;[];0.0;5;0;korupsi uang bansos
16/05/2021 23:31;AnakSarah1;Twitter Web App;['JokowiLawanPandemi'];0.0;4;1;menteri sosial tri rismaharini new data padu sejahtera sosial dtks mudah nmasyarakat daftar terima bantu sosial bansos lapor jokowilawanpandemi
16/05/2021 23:33;PresidenKopi;Twitter for Android;[];14.0;5;1;assalamualaikum mal aidin walfaidzin selamat jangn lupa istighfar moga kasus2 asabri jiwasrayabansos lobsterkasus walkot tj balai bisa jalan ohh min azis syamsuddin lupa kelen panggil
16/05/2021 23:33;aliandottcom;Twitter for Android;[];14.0;5;1;assalamualaikum mal aidin walfaidzin selamat jangn lupa istighfar moga kasus2 asabri ji
16/05/2021 23:52;TEEJA12058738;Twitter for Android;[];0.0;5;0;malu parah laku bani bipang korupsi bansos
17/05/2021 00:01;asasfuro;Twitter for Android;[];0.0;5;0;upaya hancur fasilitas gaza lemah dukung rakyat gaza hamas konsiaten juang dgn lawan senjata sisi palestine juang dg diplomacy
17/05/2021 00:14;naser_jgj;Twitter for Android;[];1.0;5;0;bansos tuh korupsi donasi palestina mah nyampe ngelola orang profesional
17/05/2021 00:15;cirtbuleleng;Twitter Web App;[];0.0;4;1;informasi daftar terima dana bansos 2021 mengatasnamakan pemprov diy
17/05/2021 00:18;riewehh;Twitter for Android;[];0.0;5;1;berani madam bansos harun mas mngungkap km50 layak presiden tp bkn drama drama
17/05/2021 00:22;wisatasiak;dlvr.it;[];0.0;5;1;komisi iii dpr korupsi bansos siak sangka
17/05/2021 00:24;Rifki11529745;Twitter for Android;[];0.0;5;0;apakabar madam bansos kyaknya merka brrhasil lolos issue tau bulshitlah tega antikorup negri dongeng
17/05/2021 00:30;dsangg377;Twitter for Android;[];0.0;5;0;ekonomi bangsa negara henti bansos covid 19
17/05/2021 00:36;Wahyu39386505;Twitter for Android;[];0.0;5;0;lu repot tu dana bansos knp ko audit lu yahudi knp ngurusi dana sumbang masyarakat mrk iklhas knp mesti audit lu nyumbang brp nand lu pro israel ribut kalo nyumbang palestina ribut urus diri becus ngurus
17/05/2021 00:41;asfan_warah;Twitter for Android;[];0.0;5;0;saking banyak issu rezim sampe lupa fokus nya krn blm kelar muncul ham ekonomi roket utang gunung uu cilaka rev uu kpk mega korupsi bansos implementasi uu it covid 19 tdk sinkron bijak tes twk kpk
17/05/2021 00:42;K1_7123J0;Twitter for Android;[];6.0;5;0;peduli rakyat kait wabah gratis infromasi simpang siur transparan rakyat sehat negara kuat negara miskin gara gara sehat rakyat bansos korupsi
17/05/2021 00:43;RDharmawan17;Twitter for iPhone;[];0.0;5;1;awas alih isu usut tuntas 6 laskar kawal si maling bansos
17/05/2021 00:45;GnW_1_kuli;Twitter Web App;[];6.0;5;0;peduli rakyat kait wabah gratis infromasi simpang siur tran
17/05/2021 00:50;tribunkaltim;Twitter Web App;['BLT', 'UMKM', 'Bansos', 'COVID19'];0.0;4;1;cek terima blt umkm 1 2 juta login syarat cair blt umkm bansos covid 19
17/05/2021 00:59;baubedak;Twitter for Android;[];0.0;5;0;pada tinggal depok vaksin sunter depok gitu acara apa rw rumah cuy kek semprot dbd iur bulan bansos kopit pake nametag gaada logo kemenkes maksa bgt lgi
17/05/2021 01:00;Icu663;Twitter for Android;[];0.0;5;0;asabri bansos jiwasraya reklamasi meykarta trans jkrt sumbdr waras ekonomi hancur sukses
17/05/2021 01:10;pnugroho28;Twitter for Android;['IndonesiaMaju'];0.0;4;1;terobos mensos tri rismaharini kabinet indonesiamaju presiden kenal dtks data padu sejahtera sosial guna butuh masyarakan daftar terima bansos lapor temu seleweng
17/05/2021 01:13;dsangg377;Twitter for Android;[];0.0;4;0;henti program bansos unfaedah
17/05/2021 01:15;GnW_1_kuli;Twitter Web App;[];1.0;5;0;tuhan semayam gubuk miskinterus dana bansos semayam tau
17/05/2021 01:16;H4MZ4H_ALFANS13;Twitter for Android;[];0.0;5;0;makan dana bansos setan
17/05/2021 01:18;rudyalamzah;Twitter Web App;[];0.0;5;0;indonesia saing india berkat bakat suport sistem situasi kondisi 1 bonus wisata 2 perintah 2m mencla mencle 3 pilkada 4 korupsi bansos 5 langgar atur
17/05/2021 01:55;sekrejoso;Twitter for Android;[];0.0;4;1;pilar bansos desa kedungpadang
17/05/2021 01:56;kierenakbar;Twitter for Android;[];0.0;5;0;ambulance hasil infak padang bukti donasi sunat bansos
17/05/2021 02:04;Ariefsulaiman02;Twitter for Android;[];0.0;5;0;kapitra wakil pedeipe partai yg ingin kpk hancur krn tahu kader rampok dana bansos
17/05/2021 02:09;Anakesimak1;Twitter for Android;[];0.0;5;0;titip korupsi bansos hukum mati tidak
17/05/2021 02:09;dedydjun;Twitter for Android;[];0.0;4;1;bank rame bansos
17/05/2021 02:15;Anakesimak1;Twitter for Android;[];0.0;5;0;seng korupsi bansos sido hukum matek ora
17/05/2021 02:20;BchristosA;Twitter for iPhone;[];0.0;5;0;bansos korupsi primitif laku cc
17/05/2021 02:44;petrelalminanga;Twitter for Android;[];1.0;5;0;43 t bpjs jiwasraya bansos asabri prakerja lobster makasih jok
17/05/2021 02:53;gsundana;Twitter for Android;[];0.0;5;0;mending vaksin lambat bansos korup anggur sana solat ajah g aman 2 ajah g aman klo g dukung at least g masalah dukung sana ngerasain ky sana jg harap nolong ato donasi
17/05/2021 03:07;dy_gunady;Twitter for Android;[];0.0;5;0;saat cina sdah nisa bikin tablet tipis ngembat duit dana bansos covid ambyar
17/05/2021 03:10;arbi_blues;Twitter for iPhone;[];0.0;5;0;keren mata dunia syukur kurang dana bansos harun mas leewaaat tuhan indonesia nya gubuk 2 rakyat
17/05/2021 03:15;penipu_2periode;Twitter Web App;[];0.0;5;0;bansos libat lurah madam bansos sih
17/05/2021 03:23;Frans_Priyo;Twitter for Android;[];0.0;5;0;atur galang dana utk bansos atur perintah pusat daerah
17/05/2021 03:34;hm_dermawanzain;Twitter for Android;[];0.0;5;0;rapide tes bekas bandara kualanamu akibat dirut dirop pecat anggap tanggung jawa dng laku bawah nya beda laku nya dng korupsi bansos mensos
17/05/2021 03:37;komikkitatweet;Twitter for Android;[];14.0;4;0;ngarep bansos ngumpulin donasi mikirrr
17/05/2021 03:49;IndonesiaRahayu;Twitter for Android;['Jokowi'];0.0;4;1;terima bansos masyarakat daftar new data padu sejahtera sosial dtks jokowi
17/05/2021 03:53;;;;;5;0;asbab bubar tangan blbi serta turun nya bansos krn arah petinggi partai kuasa usia fix barbuk milik negara jual amp
17/05/2021 03:58;annonymous_02;Twitter for Android;[];0.0;5;0;bansos nya kroupsi tuanm bong
17/05/2021 04:01;AchmadShonnyArc;Twitter for Android;[];0.0;5;0;coba madam bansos
17/05/2021 04:04;sukarnama;Twitter for Android;[];0.0;5;0;cebong tolol bantu doong susah sisihin sisa korup bansos kek
17/05/2021 04:10;vrishaba05;Twitter Web App;[];0.0;5;0;harun mas bansos ganjal twk haikal hassan bubar
17/05/2021 04:11;EagleReaper01;Twitter for Android;[];0.0;5;0;a balikin uang korupsi bansos harun mas korupsi 2 lainnyab korupsic stop islamophobia intoleransid stop radikal-radikule jujur
17/05/2021 04:13;bejo2365;Twitter Web App;[];1.0;5;0;a balikin uang korupsi bansos harun mas korupsi 2 lainnyab korupsic stop islamophobia in
17/05/2021 04:15;adhiMID;Twitter Web App;[];0.0;5;0;tukang kentit bansos
17/05/2021 04:17;CiLieq;Twitter for Android;[];0.0;5;0;belagu sok haram duit bansos elo garong
17/05/2021 04:18;adiluhung_darus;Twitter Web App;[];0.0;5;0;kapitra garong bansos bupati nganjuk kl pro jegal singkir
17/05/2021 04:26;;;;;5;0;ngarep hutang tangan pandemi kalo cair sikat kyk bansos amp
17/05/2021 04:28;HinduanTahir;Twitter for Android;[];0.0;5;0;enak korupsi bansos tdk susah payah sebar no rek
17/05/2021 04:33;MistikPolitik;Twitter for Android;[];0.0;5;1;perintah jokowi gas poll reformasi birokrasi new data padu kesejahteraab sosial masyarakat daftar cek data terima bansos lapor
17/05/2021 04:42;nurhadi8 65336;Twitter for iPhone;[];0.0;5;0;parte bansos ktp
17/05/2021 04:43;polresberau4;Twitter Web App;[];8.0;4;1;senin 17 mei 2021 kasat binmas polres rau akp sutrisno s h bagi bansos sdr yohanes ireuw papua alamat jln durian iii gg perkasa kel tanjung redeb menghimbau dukung bijak perintah otonomi papua
17/05/2021 04:43;RicKY_KCh;Twitter for Android;[];59.0;5;0;sidik kpk belah kelompok dukung usut tuntas korupsi dana bansos tidak kelompok dukung henti halus tes wawas bangsa
17/05/2021 04:44;TEEJA12058738;Twitter for Android;[];0.0;5;0;gk kaum bani bipang jiwasraya asabribansose ktpaahh terhi gga
17/05/2021 04:45;AmriCandra2;Twitter for Android;[];0.0;5;0;bang orang teriak pancasila nkri byk biadab bansos tilap blum
17/05/2021 04:45;RaisaTjokrodnta;Twitter for Android;[];3.0;4;1;upaya intelejen bungkam suara fpi jahat korupsi bansos hasil
17/05/2021 04:46;KabMmd;Twitter Web App;[];59.0;5;0;sidik kpk belah kelompok dukung usut tuntas korupsi dana bansos tidak kelompok dukun
17/05/2021 04:46;pikiran_rakyat;dlvr.it;[];1.0;5;1;hukum gulir kabar korupsi bansos covid 19 simak rangkum fakta
17/05/2021 04:47;DzakwanFirst;Twitter for Android;[];0.0;5;0;pecat tanggung serah pimpin sp 3 bansos benur dll-nya kayak edy tansil
17/05/2021 04:53;Topanirfan08;Twitter Web App;[];0.0;5;0;indonesia pancasila maling bansos
17/05/2021 05:06;aminullah_lubis;Twitter Web App;[];0.0;4;1;suplai bansos abin
17/05/2021 05:09;Bicaralahdotcom;Twitter for Android;[];9.0;5;0;tayang tarik berfikir jabat kalah edan setan krn setan cuka ganggu manusia tilep dana bansos
17/05/2021 05:17;maryadi182634;Twitter Web App;[];0.0;5;0;hahahaha anak pintar jngn 2 duit bansos pikir
17/05/2021 05:22;dipoalam49;Twitter for Android;[];17.0;5;0; ini berita juli 2020 cek israel kpk kuat kpknya kpknya lemah olh twk tes wawas bangsa bansos coronanya sunat warga nuntut netanyahu israel tuntut netanyahu mundur korupsi corona
17/05/2021 05:24;viddysupit;Instagram;['jokowigaspolreformasibirokrasi'];0.0;4;1;new data padu sejahtera sosial dtks masyarakat daftar terima bansos lapor jokowigaspolreformasibirokrasi
17/05/2021 05:25;AzisDevy;Twitter for Android;[];17.0;5;0; ini berita juli 2020 cek israel kpk kuat kpknya kpknya lemah olh twk tes wawas bangsa bansos co
17/05/2021 05:38;tarmiziarifm;Twitter for Android;[];0.0;5;0;bagimana kirim bansos hilang
17/05/2021 05:41;TokoAnima;Twitter for Android;[];0.0;4;0;ngarep bansos blt lagak cari donasi sono
17/05/2021 05:44;RamliRizal;Twitter for iPhone;[];9.0;5;0;tayang tarik berfikir jabat kalah ed
17/05/2021 05:59;moriartyie;Twitter for Android;[];0.0;5;0;ayo kasi bansos
17/05/2021 06:08;rudiromd;Twitter for Android;[];0.0;4;0;tad bansos cair kerongkongan seret neh
17/05/2021 06:11;twinniemil0ve;Twitter for Android;['JokiTugas'];0.0;5;0;testimoni jokitugas by twinniemil 0ve90 makalah korupsi bansos politik
17/05/2021 06:12;DedeShu5;Twitter for Android;[];0.0;5;0;bansos miskin maling menteri
17/05/2021 06:15;Dungubin_Ungud;Twitter for Android;[];0.0;5;0;bansos sergap  banser
17/05/2021 06:17;lelakiabiez;Twitter for Android;[];107.0;5;0;geisz chalifa to faldo maldinibgm psi serap anggar jaman ahok jaman ahok tdk
17/05/2021 06:25;Ayuni16560049;Twitter for Android;[];0.0;5;0; n jg siram novel baswedan celakain ahli it d tol lp sp nmnya herman bkn  n madam bansos korup asabri jiwasraya lapindo bongkar klo mo ng bongkar bobrok org jgn tanggung 2
17/05/2021 06:29;GeFahmi;Twitter Web App;[];0.0;4;1;semenjak bansos tarik bni bni tidak nyaman nasabah
17/05/2021 06:38;Rotiditrader;Twitter for Android;[];0.0;4;0;daftar terima bansos
17/05/2021 06:43;gadisresidu_b3;Twitter for Android;['Komikita'];1.0;4;0;ngarep bansos ngumpulin donasi mikirrrkomikita
17/05/2021 06:49;island_zero;Twitter Web App;[];0.0;5;0;ah bingung niih konflik bansos
17/05/2021 06:52;TheScienceHunt1;Twitter for Android;[];2.0;5;0;biasanye klo kek bgitu program tri agama bs izin g
17/05/2021 07:04;Dikky87792395;Twitter for Android;[];0.0;5;0;kalo korupsi dana bansos teliti yaaa
17/05/2021 07:09;LukmanaDedy;Twitter for Android;[];0.0;5;0;abang saran salur bansos bri satu think out of the box bang
17/05/2021 07:21;;;;;5;0;komen selektif
17/05/2021 07:28;RatnoWistu;IFTTT;[];0.0;4;1;realisasi anggar pen rp172 3 triliun bansos tunai 98 39
17/05/2021 07:37;fauzanindonisi;Twitter for Android;[];0.0;5;0;beli pake duit bansos korup gerombol cebong yahudi pesek mknya cebong yahudi pesek th 2024 wajib binasa sampah khianat nkri
17/05/2021 07:41;lampostco;Twitter Web App;['hanyut', 'bocah', 'bansos', 'lampung', 'lampostco'];1.0;4;1;pemkot bandar lampung bantu keluarga alfansyah shakeel 4 bocah hanyut drainase pasar tugu gang bukit i lurah kebon jeruk camat tanjungkarang timur hanyut bocah bansos lampung lampostco
17/05/2021 07:43;lskaandr;Twitter for Android;[];1.0;4;1;pemkot bandar lampung bantu keluarga alfansyah shakeel 4 bocah hanyut drainase pasar tugu
17/05/2021 07:48;beritacovid;IFTTT;['Sidang', 'Covid', 'Covid19'];0.0;5;1;sidang suap bansos covid 19 hakim cecar saksi rapat hadir juliari batubara covid covid 19
17/05/2021 07:51;Galangks_;Twitter for Android;[];0.0;5;0;meh klambi partai ta bansos ta erigo lak attitude mu apik respect
17/05/2021 08:08;RadioElshinta;TweetDeck;[];3.0;5;1;saksi 2 korupsi bansos covid 19 dakwa mantan tri sosial juliari p batubara dengar terang hadap majelis hakim jpu kuasa hukum dakwa 17 5  8mes
17/05/2021 08:09;YUSKAPITYAJI;Twitter for Android;[];3.0;5;1;saksi 2 korupsi bansos covid 19 dakwa mantan tri sosial juliari p batubara dengar terang
17/05/2021 08:10;Julie_An4;Twitter for Android;[];6.0;5;0;puji tuhan masyarakat indonesia tidak butuh bansos bpjs bukti 62 kaya 2
17/05/2021 08:16;;;;;45;1;kemensos 2 fitur  cusulan amp
17/05/2021 08:23;radja_brewok;Twitter for Android;[];0.0;5;0;iya jahat begal dana bansos
17/05/2021 08:24;KurniawanYenny;Twitter for Android;[];0.0;5;0;aa tempo hr bansos dki isi diboongin
17/05/2021 08:26;waN_K07;Twitter for Android;[];0.0;5;0;allah sedih bnget daerah mna bnyk tidk makn cc in mas data kemntrian sosial miris memng dana bansos rakyat kesusahn eh malh korupsi gk ahlak
17/05/2021 08:29;HasanNurUbaidi1;Twitter for Android;[];0.0;5;0;plg kirim bansos do a galang dana
17/05/2021 08:32;soavmi;Twitter for Android;[];0.0;4;1;panitia bansos bang
17/05/2021 08:33;kamuskbbi;IFTTT;['Lepas', 'kamus', 'kbbi', 'bahasa'];0.0;5;0;lepas kader data keluarga plh sekda data program bagi bansos suara indonesia kamus kbbi bahasa
17/05/2021 08:47;zarazettirazr;Twitter for iPad;[];73.0;5;1;jabat kemensos nama victorious saut hamonangan direktur rehabilitasi sosial korban napza aku perintah staf nama yahya hapus data kait bantu sosial bansos baca deh alas ngelesnya lucuk
