Tanggal,Screen Name,Source,Hashtags,Banyak Retweet,Dif,Sentiment,Tweet,prediction
14/05/2021 08:26,goeshai,Twitter for Android,[],0.0,5,0,mamam tu bansos,0
14/05/2021 08:31,EKaranggo,Twitter for Android,[],0.0,5,0,bansos tuk mnyambung hidup tuk begal opo ibuk bicara larang tuhan,0
14/05/2021 08:32,Matpeci212,Twitter for Android,[],0.0,5,0,semayam rumah gedong mewah khasil korupsi bansos korupsi syaithon,0
14/05/2021 08:33,tmen20,Twitter for Android,[],0.0,5,0,abang cerdas cerah korupsi bansos miliar,0
14/05/2021 08:35,deniss4lam,Twitter for Android,[],0.0,5,0,tas body pack bansos jeboolll,0
14/05/2021 08:36,undur_undur20,Twitter for Android,[],3.0,5,0,tuhan semayam gubuk 2 miskin dana bansos miskin korup 2 miskin s,0
14/05/2021 08:37,Arbas007,Twitter for Android,[],1.0,5,0,suruh tanggung enak dana copid dana bansos kopid korup tangan kopid suruh tanggung perintah bikin regulasi atur plin plan,0
14/05/2021 08:37,malangpost_com,WordPress.com,[],0.0,4,1,dampak larang mudik 300 sopir organda terima  bansos,1
14/05/2021 08:39,Romelunine9,Twitter for Android,[],0.0,5,0,makan 1 dpt gratis bansos kak,0
14/05/2021 08:41,Romi49111038,Twitter for Android,[],0.0,5,0,pantesan dana bansos rampok,0
14/05/2021 08:43,Sarjana20930797,Twitter for Android,[],0.0,5,0,mirip garong duit bansos dp nya kutil nya paus nya msyuk kas madam,0
14/05/2021 08:45,senopatimgl,Twitter for Android,[],0.0,5,0,madam bansos semayam partai,0
14/05/2021 08:46,Antitogog1,Twitter Web App,[],0.0,5,0,inget madam bansos potong pa kabar bawuk inget umur insyaf,0
14/05/2021 08:48,infopklraya,dlvr.it,[],0.0,4,1,kabar gembira peluang daftar terima bansos,1
14/05/2021 08:50,latif_de,Twitter for Android,[],0.0,5,0,dana kor i bansos bersemayan,0
14/05/2021 09:00,Ucingan_euy,Twitter for Android,[],0.0,4,1,kalo bikin bansos om lumayan hasil kalo nyari untung,1
14/05/2021 09:04,bferiyanto,Twitter for iPhone,[],0.0,5,0,tajer semayam bansos miskin,0
14/05/2021 09:08,dadang2107,Twitter for Android,[],0.0,5,0,dana bansos hak nya miskin korupsi bicara tuhan,0
14/05/2021 09:11,HengkyCh1,Twitter for Android,[],0.0,5,0,tuhan dalam gubuk miskin miskin terima bansos maka wajar potong 20 000 paket bansos karna uang tuhan uang negara gumam hati nenek serakah,0
14/05/2021 09:12,Bajulburas,Twitter for Android,[],0.0,5,0,bansos miskin semayam kandang banteng,0
14/05/2021 09:17,haiklpratama,Twitter for Android,[],0.0,5,0,cepet pulang rumah ngitungin thr gede dana bansos,0
14/05/2021 09:17,banteng_pbg,Twitter for Android,[],0.0,5,0,bansos covid lari,0
14/05/2021 09:17,almawt6 ,Twitter for Android,[],0.0,5,0,pesan madame bansos bunda,0
14/05/2021 09:19,Syahlan8Syahlan,Twitter for Android,[],0.0,5,0,bansos rakyat miskin korupsi,0
14/05/2021 09:20,Deeza95712771,Twitter for Android,[],0.0,5,0,maling bansos kumpul teuku umar,0
14/05/2021 09:22,mariadi63425147,Twitter for Android,[],0.0,5,0,tuhan tdk brsama prtai sarang koruptor koruptor bansos,0
14/05/2021 09:24,HamzaRasyidi,Twitter for iPad,[],0.0,5,0,iblis semayam rumah koruptor entit bansos,0
14/05/2021 09:28,themomen_,Twitter for Android,[],0.0,5,0,ganti 1000 sidik kurang 75 sidik ganti tunggu berantas korupsi blbi asabri bansos jiwasraya dllberserta korupsi lai,0
14/05/2021 09:31,menakdobol,Twitter for Android,[],0.0,5,0,woiii 212 korupsi triliun nilep bansos triliun jual aset negara,0
14/05/2021 09:32,,,,,5,0,penting amp,0
14/05/2021 09:33,d_onenews_com,WordPress.com,[],0.0,4,1,kemensos sedia fitur dukung masyarakat daftar terima  bansos,1
14/05/2021 09:37,Christ_Aysay,Twitter for Android,[],0.0,5,0,maling bansos partai mak banteng,0
14/05/2021 09:41,tu_bil,Twitter for iPhone,[],0.0,5,0,maksud biar tetp miskin uang bansos korupsi kader partai serius nanya bang,0
14/05/2021 09:41,ArizaPatria,Twitter for Android,"['BacadiBJ', 'BeritaJakarta', 'DKIJakarta']",2.0,4,1,wagub ariza apresiasi bansos ramadan bantu modal kerja umkm kadin dkibacadibjberitajakartadkijakarta,1
14/05/2021 09:44,ocee_me08,Twitter for Android,[],0.0,5,0,yaaa 2 maling bansos,0
14/05/2021 09:48,Robertteguh168,Twitter for Android,[],1.0,5,0,kalo ente tau parte embat dana bansos ente wajib lapor polisi,0
14/05/2021 09:48,Nopri744 712,Twitter for Android,[],0.0,5,0,curhat nih nyari belas kasihan rakyat tidak mudah bansos tahu sunat kerja susah pimpin bloon tka teruuus,0
14/05/2021 09:52,trah1967,Twitter for Android,[],0.0,4,1,hahaha musim kemarau kodok ngorek nungguin bansos alhamdulillah jakarta sehat bahagia warga pimpin insya allah indonesia susul,1
14/05/2021 09:57,YanHarahap,Twitter for iPhone,[],24.0,5,0,megawati tuhan semayam gubuk miskin yan harahap hak korupsi dana bansos,0
14/05/2021 10:02,TeddyGusnaidi,Twitter for Android,[],4.0,5,0,tuh partai embat dana bansos elu tau lapor,0
14/05/2021 10:04,YRadianto,Twitter for Android,[],1.0,5,1,moga pegawai 2 wawas bangsa profesional tisik oknum 2 libat korupsi 2 bankcentury,1
14/05/2021 10:09,ardippurba,Twitter for Android,[],0.0,5,0,andal kadrun mas bansos bosan,0
14/05/2021 10:12,EsterSusiani2,Twitter for Android,[],0.0,5,0,pokok e ngalah ae dpt free beli tuhan kasih berkat th lepas dpt bansos tp 600 ribu yo ora dpt,0
14/05/2021 10:17,hafnar_harjo,Twitter for Android,[],0.0,5,0,koq tega yaa bansos org miskin embat percaya tuhan,0
14/05/2021 10:21,GunartoSopawiro,Twitter for Android,[],0.0,5,0,kader mensos tega 2 nya korupsi dana bansos jatah miskin yaa bu,0
14/05/2021 10:22,omar2000nur,Twitter for Android,[],0.0,5,0,anak cucu keselek bansos lidah kaku,0
14/05/2021 10:24,havidz58,Twitter for Android,[],0.0,5,0,nek mbek kafir sing mengahalngi dakwah nabi bunuh sayidina utsman korupsi bansos pie,0
14/05/2021 10:26,news_benz,Twitter for Android,[],0.0,5,0,pesan lebaran megawati tuhan semayam gubuk miskinjadi inget dana bansos jatah miskin korup,0
14/05/2021 10:27,ProfHaryono,Twitter for iPhone,[],0.0,5,0,madam bansos tempo,0
14/05/2021 10:28,MMarhabang,Twitter for Android,[],0.0,5,0,bansos korupsi miskin miskin tinggal digubug dgn harap tuhan sama si mbak,0
14/05/2021 10:30,MarKos_Akbar,Twitter for Android,[],0.0,5,0,kader 2 korupsi bansos miskin,0
14/05/2021 10:41,sadono_joko,Twitter for Android,[],0.0,5,0,trs setan semayam rmhnya koruptor bansos,0
14/05/2021 10:43,farhandalimunte,Twitter for Android,[],0.0,5,0,jadi raya idulfitri kuat peduli temu masyarakat turun bagi bahagia bantu tolong presiden ri lip service nya bansos utk rakyat embat,0
14/05/2021 10:45,Ngalalakon,Twitter for Android,[],0.0,5,0,bansos jarah berani bicara tuhan,0
14/05/2021 10:46,dzulkarnainov,Twitter for Android,[],0.0,5,0,silah obrak abrik kalo bukti keluar nb apakabar 2 kaya bansos harun mas kemanain,0
14/05/2021 10:51,AchmadShonnyArc,Twitter for Android,[],0.0,5,0,mknya uang bansos org miskin embat madam bansos,0
14/05/2021 10:55,dofi__,Twitter for Android,[],0.0,4,1,bansos lud,1
14/05/2021 10:57,omar2000nur,Twitter for Android,[],0.0,5,0,madam bansos semayam kantor dpp paham kagak mak cc,0
14/05/2021 10:58,chenoa041708,Twitter for Android,[],0.0,5,0,klo uang bansos gmn critanya,0
14/05/2021 11:03,IskandarMudaS12,Twitter for Android,[],0.0,5,0,kaum bipang senang koruptor saudara mu korupsi bansos iya bela dan tuju hukum mati koruptor yeee marah hahahaha,0
14/05/2021 11:08,PundakP,Twitter for Android,[],0.0,5,0,juliari si kiruptor laknatbansos orng miskin embaatttdr partai si juliari,0
14/05/2021 11:10,aanlukmansyah,Twitter for Android,['INAstandswithPalestine'],0.0,5,0,leh uga  duit bansos embatinastandswithpalestine,0
14/05/2021 11:12,PundakP,Twitter for Android,[],0.0,5,0,nanya si juliari koruptor bansos partaai,0
14/05/2021 11:13,Iqbal05968157,Twitter for Android,[],0.0,5,0,emang kipakkk tai beud anjg emng tolol jelema jelema kieu mah tai emosi aing lurrdd enak jidat orng tega gitu gw masyarakat miskin kesel liat bansos 3jt gitu gw lupa pastinyadan dah,0
14/05/2021 11:13,PundakP,Twitter for Android,[],0.0,5,0,nhe mohon dinjawabsi juliari koruptor bansos partai,0
14/05/2021 11:17,Formitek1,Twitter for Android,[],0.0,5,0,uihhhj duit bansos brp roket,0
14/05/2021 11:18,pin_anti,Twitter for Android,[],0.0,5,0,ozil nih bozz bkn beras bansos,0
14/05/2021 11:19,sirandry_78,Twitter Web App,[],0.0,5,0,bener ngembat duit bansos tdk tuhan,0
14/05/2021 11:21,danakardana,Twitter for Android,[],0.0,5,0,bansos garong si miskin jerit gubuk,0
14/05/2021 11:22,EdwarFeggy,Twitter for Android,[],1.0,5,0,woiii beda dgn sini ketika rakyat derita eh duit bansos embat dan lu diam aj,0
14/05/2021 11:22,MMarhabang,Twitter for Android,[],0.0,5,0,bansos korupsi miskin puruk tinggal gubuk harap tuhan sama pdhal miskin dekat kufur,0
14/05/2021 11:24,Syalalala_Al,Twitter for Android,[],0.0,5,0,bansos dah habis,0
14/05/2021 11:26, aekhyon,Twitter for Android,[],0.0,5,0,nyolong bansos,0
14/05/2021 11:29,,,,,5,0,2nya banding balik dgn nyata lip service jatah bansos korupsi koruptor bela kpk lemah harga bbm amp,0
14/05/2021 11:32,nurhadi8 65336,Twitter for iPhone,[],0.0,5,0,juragan bansos,0
14/05/2021 11:33,jalanninja5,Twitter for Android,[],0.0,5,0,bansos korupsi kader parte koruptor taik,0
14/05/2021 11:39,Armed1969,Twitter for Android,[],0.0,5,0,gubuk org tajir isi garong bansos,0
14/05/2021 11:39,muharib89571843,Twitter for Android,[],1.0,5,0,hai miskin indonesia byk sadar klau miskin jadi alat utk capai ambisi politi,0
14/05/2021 11:39,jecnof,Twitter Web App,[],0.0,4,1,allah ngakak banget dapet bansos,1
14/05/2021 11:40,thelvin_fa,Twitter for Android,[],0.0,5,0,iya moga allah semayam hati miskin laknat koruptor bansos kawan bansos miskin,0
14/05/2021 11:41,yonrobwell,Twitter for Android,[],0.0,5,0,tuhan semayam gubuk 2 miskin kalo rumah 2 gedong kaya kayak mbokmeg semayam hantu pantes peduli sm cilik bansos embat,0
14/05/2021 11:45,Bandras18,Twitter for Android,[],0.0,5,0,pdi ambil tuhan juliari madam bansos,0
14/05/2021 11:45,TigerWo0974 63,Twitter for Android,[],0.0,5,0,pintar pakai logika bro nyangkut kasusnua sekjen korupsi bansos ketua kondisi dpr pdip akal dipakelah,0
14/05/2021 11:46,irvan_aria,Twitter for Android,[],0.0,5,0,bansos ambil juliari biar rakyat gubuk miskin,0
14/05/2021 11:47,RachlanNashidik,Twitter for Android,[],86.0,5,0,bansos kaum rampok tuhan semayam istana,0
14/05/2021 11:51,Dwigu1,Twitter for Android,[],0.0,5,0,bansos dikorupsihak kebiri,0
14/05/2021 11:55,SayutiAndy8,Twitter for Android,[],0.0,5,0,koruptor bansos bersmayam kandang sapi,0
14/05/2021 11:55,9021155_,Twitter Web App,[],0.0,5,1,mantap klo gitu anak-pak-lurah madam-bansos ketar tir dgn langkah jokowi tangkap anak-pak-lurah madam-bansos,1
14/05/2021 11:55,Lia_Lio,Twitter for Android,[],0.0,5,0,gila area emang setan indo kopit korup bansos eh india,0
14/05/2021 11:59,0202Ariyanto,Twitter for Android,[],0.0,5,0,kabar tri korupsi bansos hukum mati santai nikmatin hasil korupsi kabar,0
14/05/2021 12:03,GarutKopites,Twitter for Android,[],0.0,5,0,duit bansos garong duit asabri garong ampun ah negeri jahat lebih setan,0
14/05/2021 12:08,wrdana63,Twitter for Android,[],0.0,5,0,koruptor bansos tolol miskin dasar generasi sampah,0
14/05/2021 12:10,Ardian_2174n,Twitter for Android,[],0.0,5,0,komunis tuhan uang tuhan korupsi bansos karna tuhan uang,0
14/05/2021 12:12,husni80,Twitter for Android,[],0.0,5,0,setan semayam hati rumah mewah koruptor bansos miskin,0
14/05/2021 12:12,Annezui1,Twitter for Android,[],0.0,5,0,bansos nyangkut meja kaya,0
14/05/2021 12:14,papanathusa,Twitter for Android,[],0.0,5,0,negeri wakanda ubah hutan jaman prasejarah berita mudik larang bansos korupsi islam pojok tka masuk jg puas 2,0
14/05/2021 12:14,Ariestanabirah,Twitter for Android,[],0.0,5,0,tbh capek kerumun prokes longgar celah mudik korupsi bansos tes covid atur kontradiksi standar ganda dsb fokus andal sadar,0
14/05/2021 12:15,FarokPjy,Twitter for Android,[],0.0,5,0,lupa maling bansos,0
14/05/2021 12:17,yakobus81406404,Twitter Web App,[],0.0,5,0,rakyat harap tindak rezim sdh tdk sanggup tdk sanggup tinggal lempar handuk sanggup rezim obok obok danah bansos,0
14/05/2021 12:18,Prams408936 ,Twitter for Android,[],0.0,5,0,iye maksud mak banteng tuhan semayam gubuk org miskin biar ngawasi duit bansos utk miskin embat tugas partai duit utk org miskin embat,0
14/05/2021 12:20,Jokowo09994509,Twitter for Android,[],0.0,5,0,madam bansos nya israel bsa pecat laa si tugas partai,0
14/05/2021 12:20,Prams408936 ,Twitter for Android,[],0.0,5,0,maksud mak banteng tuhan gubuk ngawasi embat kagak dana bansos org miskin ama tugas partai itu nama maling teriak garong,0
14/05/2021 12:21,Momonsimomon,Twitter for Android,[],0.0,5,0,baca bro ndak persepsi lurus donasi duduk sipil korban konflik ndak sasar lha bansos korupsi sumbang manusia oknum manfaat kaya,0
14/05/2021 12:22,Pulut30275982,Twitter for Android,[],0.0,5,0,iye segenk bani maling bansos,0
14/05/2021 12:22,nirma_maima,Twitter Web App,[],0.0,5,0,bansos nyangkut pakben,0
14/05/2021 12:22,amirhmsukri,Twitter for Android,[],0.0,5,0,simiskin dana bansos begal org partai banteng,0
14/05/2021 12:25,Dh4n1R1zky4,Twitter for Android,[],1.0,5,0,tau cuman dana bansos eh,0
14/05/2021 12:26,Shahapory,Twitter for Android,[],0.0,5,0,semayam gubuk org miskin gimana bansos jatah miskin rampok menteri partai banteng,0
14/05/2021 12:36,asetya09,Twitter for Android,[],0.0,5,0,rumah jabat negara tidskbada bansos korup asuransi embat,0
14/05/2021 12:40,GerryMurlianda,Twitter for Android,[],0.0,5,0,maling bansos semayam hati,0
14/05/2021 12:40,ijun_63,Twitter for Android,[],0.0,5,0,pantas hasil korupsi bansos bagi,0
14/05/2021 12:41,Jokowo09994509,Twitter for Android,[],0.0,5,0,dana bansos korupsi udh balikin blm,0
14/05/2021 12:44,NgungareJ,Twitter for Android,[],0.0,5,0,pantes kaya rakus tuhan tidak semayam rumah gedong bansos utk org miskin curi,0
14/05/2021 12:47,NgungareJ,Twitter for Android,[],0.0,5,0,hahaha tuhan bansos embat kader pdip,0
14/05/2021 12:52,PendobrakZaman,Twitter for Android,[],0.0,5,0,tuhan tidak hadir istana madam bansos,0
14/05/2021 13:00,burhanarif24,Twitter Web App,[],0.0,5,0,trim s nek arti miskin tuhan mungkin klu kaya sdh jga korupsi bansos tuhan tdk tempat,0
14/05/2021 13:00,boughil,Twitter for Android,[],0.0,5,0,gitu deh nama gratis hibah bansos jatohan langit org lebih tidak hak kasih,0
14/05/2021 13:01,YenitaMansur2,Twitter for Android,[],0.0,5,0,bansos kutuk kubu bipang suruh balikin yaik,0
14/05/2021 13:05,NSofah,Twitter for Android,[],0.0,5,0,bansos rampok bangsat coba,0
14/05/2021 13:06,jamal_bogor,Twitter for Android,[],0.0,5,0,trus jatah bansos potong semayam,0
14/05/2021 13:13,kusnocahlanang,Twitter for Android,[],0.0,5,0,iya pks ihwanul mulimin d arab organisasi teroris trus klo arab tau partai katax cilik maling dana bansos d pandemi d mna uang dri utang 2 anggota partai d apain klo gk d potomg kaki tangan silang blok,0
14/05/2021 13:14,kusnocahlanang,Twitter for Android,[],0.0,5,0,klo 2 make standar arab 2 partai maling dana bansos d msa pandemi danax dri utang d apain arab potomg kaki tangan silang mngkin yaa,0
14/05/2021 13:14,Yusriza45937310,Twitter for Android,[],1.0,5,0,maling bansos koruptor semayam mana,0
14/05/2021 13:16,JokoLemes,Twitter for Android,[],0.0,5,0,iblis semayam rumah koruptor bansos,0
14/05/2021 13:19,YenitaMansur2,Twitter for Android,[],0.0,5,0,dana bansos lu tilep,0
14/05/2021 13:20,aliflapasere,Twitter for Android,[],0.0,5,0,bego bansos sikaaat,0
14/05/2021 13:25,SuParma92347453,Twitter for Android,[],0.0,5,0,cilik jago korupsi bukti harun mas tutup bansos bukti,0
14/05/2021 13:40,tangguheka,Twitter for Android,[],0.0,5,0,bacooot bicara miskin gubuk gelimang harta istana kata nyata beda stop politisasi miskin tarik simpati bansos utk miskin embat kader partai,0
14/05/2021 13:41,jawapos,Jawapos.com auto tweet,[],0.0,4,1,bansos pemkab 34 salur delapan tahap,1
14/05/2021 13:41,jurubaca,Twitter for Android,[],16.0,5,0,tuhan semayam gubuk miskin ketua partai kader sunat bansos pandemi juta miskin tuhan marah,0
14/05/2021 13:42,yovanloveindo,Twitter for Android,[],16.0,5,0,tuhan semayam gubuk miskin ketua partai kader sunat bansos pandemi juta miskin,0
14/05/2021 13:43,BO2129,Twitter for Android,[],0.0,5,0,mna suara madam korup bansos utk palestina lg sibuk ngesave koruptor,0
14/05/2021 13:46,JansenPoerba,Twitter for Android,[],0.0,4,0,bansos wa loba nu teu kadata ari tatangga imah badag r4 aya kadata kemensos lapor aman,0
14/05/2021 13:48,KopiSusu93,Twitter for Android,[],0.0,5,0,dg kondisi byk inspirasi iwan bikin lagu 2 kayak bikin lagu dg judul bansos km 50 prokes harun mas,0
14/05/2021 13:51,Witchneyo,Twitter for Android,[],1.0,5,0,suruh tanggung enak dana copid dana bansos kopid korup tangan kopid set,0
14/05/2021 13:52,BocahPati9,Twitter for Android,[],0.0,5,1,dukung bansos rakyat moga todak korupsi,1
14/05/2021 13:55,SuestySSitungk6,Twitter for Android,[],0.0,5,0,sehrsnya tenang donk y hidup gantung sm tuhan n bkn pd bansos,0
14/05/2021 13:55,zonajakarta1,Twitter Web App,[],0.0,4,1,bansos bst rp300 ribu mei 2021 cair cek situs,1
14/05/2021 13:56,YRuhiyat3,Twitter for Android,[],0.0,5,0,klo bansos jatah org miskin korupsi kader 2nya bu hrs bertanggungjawab jk kader 2 parpol hasil milu pilpres pilkada pileg korup,0
14/05/2021 14:07,D_iw4n,Twitter for Android,[],0.0,5,0,bencana corona bansos kentit partai kuasa,0
14/05/2021 14:18,Petanidesa13,Twitter for Android,[],0.0,5,0,tuhan tidak si maling 2 dana bansos laku licik eyang,0
14/05/2021 14:18,Hardian90509814,Twitter for Android,[],0.0,5,0,astaghfirullah gw liat muka lo nek dosa q tambah astaghfirullah,0
14/05/2021 14:22,BunHidi,Twitter for Android,[],0.0,5,0,hmm kl bansosaku mo beras,0
14/05/2021 14:25,Hmmurahmurahhm2,Twitter Web App,[],4.0,5,0,astagfirullah sungguh tega nian cilik tinggal gubuk bansosnya korupsi 5 9 triliun mensos juliari menilep paket sembako rp5 9 triliun total bansos kemensos,0
14/05/2021 14:27,HardjonoF,Twitter for iPhone,[],0.0,5,0,bansos embat anak lurah kagak dengar suara eh tetiba kaya suruh  cnomboki,0
14/05/2021 14:29,aloysiamita,Twitter Web App,[],0.0,5,0,sempat bansos mei-juni login link isi alamat,0
14/05/2021 14:30,Boy36526815,Twitter Web App,[],0.0,5,0,krena slama enih tangan perkara 2 kek korupsi dana bansos covid 19 korupsi benur ott bupati nganjuk,0
14/05/2021 14:31,faiza_adam,Twitter Web App,[],0.0,5,0,kpk mati tidak muara benur bansos ye hahahahha,0
14/05/2021 14:31,Depan49627218,Twitter for Android,[],0.0,5,0,t bansos embat,0
14/05/2021 14:33,iluvatar188,Twitter for Android,[],4.0,5,0,astagfirullah sungguh tega nian cilik tinggal gubuk bansosnya korupsi 5 9 triliun mensos juli,0
14/05/2021 14:35,apotikberjalan,Twitter for iPhone,[],0.0,4,0,banyak makan sarden bansos nih kaya,0
14/05/2021 14:40,real__queen_,Twitter for Android,[],0.0,5,0,imut perang dana bansos garong,0
14/05/2021 15:00,erfizt,Twitter Web App,[],1.0,5,0,om bisik banyak team pecat kpk ngenanganin bansos,0
14/05/2021 15:00,erfizt,Twitter Web App,[],1.0,5,0,tangkap si juliari batubara korup dana bansos kopid duit meng,0
14/05/2021 15:09,Heru43932074,Twitter Web App,[],0.0,4,1,bansos 300 ribu cair mei juni cek status bantu,1
14/05/2021 15:14,hhamdisofyan,Twitter for Android,[],0.0,5,0,jatah bansos miskin duga rampok menteri pdip bu tanggap kader 2 partai koruptor gimana emang bersih perilaku korupsi maaf tau ajah,0
14/05/2021 15:19,kingabdulahadam,Twitter for Android,[],0.0,5,0,maaf bansos,0
14/05/2021 15:34,Matahari_1912,Twitter for Android,[],1.0,5,0, di gubug miskin tuhan semayam bayang tuhan bansos miskin korupsi ambyar,0
14/05/2021 15:41,EnggalPMT,Twitter for Android,[],240.0,5,0,kalok hamas kismin repot ntr cilik trus simpatisan pdi-perjuangan bansos dikentit,0
14/05/2021 15:44,klikanggaran,WordPress.com,[],0.0,4,1,cek terima bansos bpnt pkh bst link baru  kemensos,1
14/05/2021 15:51,jajatplus,Twitter for Android,[],0.0,5,0,org org kismin wakanda dah miskin gampang bodoh sm partai kentit bansos maju maju negara mudah bodoh,0
14/05/2021 15:51,Jazz24632,Twitter for iPhone,[],0.0,5,0,parah habitat hyena sok suci korupsi,0
14/05/2021 15:55,AdipatiTuban6,Twitter for Android,[],0.0,5,0,monumen bansos ala jenudin ngaciro,0
14/05/2021 15:56,Humic19,Twitter for Android,[],0.0,5,0,suku bansos suku bipang,0
14/05/2021 15:59,oposisi_,Twitter for Android,[],0.0,5,0,bansose-ktp jiwa srayadana hajifreeport az bloem tau pasti nyamasa usut org gk bersalahtaruhan kepala yuk,0
14/05/2021 15:59,kimsuncwoo,Twitter for iPhone,[],0.0,4,1,fast forward to h 1 minggu acara bansos,1
14/05/2021 16:09,DontcryindoKid,Twitter for Android,[],0.0,5,0,sirat aja bantu si miskin bansos tahap 2 aba 2 siap kantung kentitnya partai korup,0
14/05/2021 16:19,redblue40,Twitter for Android,[],0.0,5,0,coba lu ngomong gitu mukidi pdip kentit bansos,0
14/05/2021 16:23,ryana3s,Twitter for Android,[],0.0,4,1,indonesia ambil alhamdulillah dapet bansos perintah prakerja puter tuh duit buka usaha berexperiment beli buku kerja ada rencana disekolahin ortu tolak,1
14/05/2021 16:31,SariOcta7,Twitter for Android,[],0.0,5,0,dana bansos rampok tuhan semayam gubuk miskin,0
14/05/2021 16:32,daRa__zi,Twitter for Android,['IsraelTerrorist'],0.0,5,0,hadeh dana bansos doyan mo ngurusin palestinaisraelterrorist,0
14/05/2021 16:35,herrytersenyum,Twitter for Android,[],0.0,5,0,dah 2 thn pake masker positif covid naek gmn kalo rubah jgn pake masker pake pakai ninja bawa samurai kalo korupsi dana bansos babat  yuk introfeksiii,0
14/05/2021 16:40,redblue40,Twitter for Android,[],0.0,5,0,bipang amat aj pdip kentit bansos,0
14/05/2021 16:44,marielf13,Twitter for iPhone,[],0.0,5,0,mas pake foto bendera indonesia complain dana bansos korup bukti nya 2 pas iya tp cek kalo korup mama terima bansos 600rb tunai potong apa regulasi mas plin plan,0
14/05/2021 17:01,Pejuang_Islah,Twitter for Android,[],0.0,5,0,tara sunat jatah bansos miskin indo,0
14/05/2021 17:15,AhYanuar,Twitter for Android,[],0.0,5,0,bansos korup kadrun,0
14/05/2021 17:17,4rianto87,Twitter for Android,[],0.0,5,0,madam bansos anti kardun,0
14/05/2021 17:19,wongdesa2021,Twitter for Android,['INAstandswithPalestine'],0.0,5,0,peristiwa palestina doa moga palestina tabah menang tp lupa negeri jgn sampe lena jiwasraya asabri tikam rakyat indonesia bansos inastandswithpalestine,0
14/05/2021 17:21,chewyoursins,Twitter for Android,[],0.0,5,0,trus doa doain pas usaha pas selesai usaha gaada patok bener doa nyuwili dana bansos,0
14/05/2021 17:24,stafsus_dagelan,Twitter for Android,[],0.0,5,0,iya mudah 2an harun mas cepat seret bansos cepat ungkap century 2 melempem,0
14/05/2021 17:27,IkkiDaeng,Twitter for Android,[],0.0,5,0,depan bagi amal duluan dapat mungkin bansos gitu yak shaft dibagiin masyarakat,0
14/05/2021 17:27,AjeAmboy,Twitter for Android,['israelterorist'],0.0,5,0,1lg muslim nyamar kafir tp kafir nyamar muslim buanyakkk  egk tread lu junjung ajj plongo tkng ngibul tukang ngutang partai madam bansos  israelterorist,0
14/05/2021 17:31,chinerisme,Twitter Web App,[],0.0,5,0,wkwkwk single id blockchain rakyat ngeri fotocopy tipu tipu segalam sumbang bansos coblos status pegawai data bohon cocok bang wkwkkwkw,0
14/05/2021 17:35,ermitriaji,Twitter for iPhone,[],1.0,5,0,ormas 2 kerja nyari bantu cari bansos biaya giat sdh kenyang duit negara sensitif lg msalah dunia islam,0
14/05/2021 17:36,rslnzhr,Twitter for Android,[],1.0,5,0,ormas 2 kerja nyari bantu cari bansos biaya giat sdh kenyang duit negara,0
14/05/2021 17:37,ntasp,Twitter for iPhone,['anotherdayanotherreasontocryforlivinginIndonesia'],1.0,5,0,pandemi udh nyusahin tambah tangan perintah bingung ditambahlagi korupsi bansos tambah duduk indonesia gampang manipulasi wa anotherdayanotherreasontocryforlivinginindonesia,0
14/05/2021 17:43,Kanseulir,Twitter for Android,[],1.0,5,0,21 juta data ganda mensos data terima bansos padan data duduk apa ambil data situng kpu,0
14/05/2021 17:44,Antikokowe,Twitter Web App,[],1.0,5,0,21 juta data ganda mensos data terima bansos padan data duduk apa ambil data situng kem,0
14/05/2021 17:44,Yu511m2m,Twitter for Android,[],0.0,5,0,salfolan gegara bansos,0
14/05/2021 17:53,Bambang07000838,Twitter for Android,[],0.0,5,0,huahaha kadrun goblok banyak makan sarden bansos bong sarden ikan potong air krn utk nutup jatah madam anak lurah ebong dongoook,0
14/05/2021 17:53,GiethKim,Twitter for Android,[],0.0,5,0,walahh ngomongin miskin bansos ajha embat,0
14/05/2021 18:00,rapidtest88,Twitter for Android,[],0.0,5,0,sdh tau kalo rekayasa singkir novel cs para koruptor partai korup ancam dgn sepak terjang novel cs apalagi bansos serempet madam bansos sinyalir partai rampok bansos,0
14/05/2021 18:05,sulung_cs,Twitter for Android,[],0.0,5,0,timbang nyolong dana bansos,0
14/05/2021 18:08,sarwadie,Twitter for Android,[],0.0,4,1,jelang idul fitri kapolres seruyan bansos disabilitas,1
14/05/2021 18:08,P_D_EI,Twitter for Android,[],0.0,5,0,kayak dana bansos embat,0
14/05/2021 18:24,DebbiIbbed,Twitter for Android,[],0.0,5,0,parah ngembat dana bansos siih triliun,0
14/05/2021 18:40,Indonesia_Siaga,Twitter Web App,[],1.0,5,0,maksud bela bansos rakyat,0
14/05/2021 18:47,fulkmoon,Twitter for Android,[],2.0,5,0,garong jatah miskinnn garong bansos siapaaahayooo sapa hayooo,0
14/05/2021 19:02,Nuramin50028098,Twitter for Android,[],0.0,5,0,jilat bang licin tuhan semayam gubug miskin bang hut paham miskin dana bansos miskin embat sadis wakil tuhan main main ranah org miskin pikir biar tdk bicara,0
14/05/2021 19:12,Ferry8891Ferry,Twitter for Android,[],0.0,5,0,cebong bipang komen asa mo uang yahudi uang bansos telen dewek ngimpi,0
