Tanggal,Tweet,Sentiment,Screen Name,Source,Hashtags
09/05/2021 09:14,waw cek terima bansos cair lebaran klik ketik nam alamat samarind menujupilwal kalimantantimur bontang sangatt bulungan malinau kukar balikpapan najam ppu ibukotabaru,1,reportaseSMR,IFTTT,"['Samarinda', 'menujupilwali2020', 'kalimantantimur', 'bontang', 'sangatta', 'bulungan', 'malinau', 'kukar', 'balikpapan', 'penajam', 'ppu', 'ibukotabaru']"
09/05/2021 09:15,terima bansos bgt bund,0,calpanaxx,Twitter for iPhone,[]
09/05/2021 09:16,uulindungipenanganancovid salah satu pelaksanaan  jaring kam social bantu pangan nontunai,1,Adekeci97022190,Twitter for Android,"['UULindungiPenangananCovid', 'UULindungiPenangananCovid']"
09/05/2021 09:16,laksana giat bansos bag sembako ko beras kpd jelang ray idul fitr h kpd agus lk kel kary jaya,1,rambutan_polsek,Twitter for Android,[]
09/05/2021 09:17,uulindungipenanganancovid salah satu pelaksanaan  jaring kam social bantu pangan non tunai,1,shae_ll,Twitter for Android,['UULindungiPenangananCovid']
09/05/2021 09:18,suc hart korupsi  sedekahkat ulam serap bansostegaktusih,0,raflyamanda,Twitter for Android,['tegaktusih']
09/05/2021 09:18,iy anjjr takut hasila kayak nerim donas bansos,0,dorenmies,Twitter for Android,[]
09/05/2021 09:19,gerindr dlm bansos dlm perintah nh oknum geridr korup benur tuh gmn om zon,0,Bosbesa59872484,Twitter for Android,[]
09/05/2021 09:19,sembuny kait gegar tegus wan aibon bansos dki,0,Rose02590010,Twitter for Android,[]
09/05/2021 09:21,kay s bipang bab panggang dram settingan masyarakat kritis dgn larang mudik spert hal dgn isu radikal,0,,,
09/05/2021 09:23,kalo kuot cek google parta korup tar susah koron korupsi  cek tweet bansos korupsi  rakyat miskin suara,0,miftahulc3,Twitter for iPhone,[]
09/05/2021 09:24,parta sarang koruptor bansos,0,ivansiregar18,Twitter for iPhone,['Bansos']
09/05/2021 09:28,demokrat pks jg terima sampah kayak gabung dgn parta garong bansos,0,Armed1969,Twitter for Android,[]
09/05/2021 09:31,sidak bansos ngg min,0,amirunnaufal,Twitter for Android,[]
09/05/2021 09:33,pandu cek bansos perintah cair idul fitr pkh bpnt blt umkm blt dan desa,1,ttataanita_,dlvr.it,[]
09/05/2021 09:34,lindung hukum ada bantu bansos covid non tunai uulindungipenanganancovid,1,SimfoniTaksa,Twitter Web App,['UULindungiPenangananCovid']
09/05/2021 09:34,edis buku merah bansos lobster blb lurah,0,Kalisat3,Twitter for Android,[]
09/05/2021 09:36,bhabinkamtibmasiku sidakay bansos smp tam hidayah pesan kamtibmasiku patuh protokol sehat,1,CPolsek,Twitter for Android,[]
09/05/2021 09:36,lindung hukum ada bantu bansos covid non tunai uulindungipenanga,1,adhe188,Twitter for Android,[]
09/05/2021 09:39,kpk mest gencar buru tangkap koruptor gencar koq test alih isue koruptor bansos benur laen sert jar nganny ketawa,0,eko_80799,Twitter for Android,[]
09/05/2021 09:42,bansos sembako ko tanggung menteri sosial ada tigaswast koperas bumn uulindungipenanganancovid,1,Alcy_One01,Twitter for Android,['UULindungiPenangananCovid']
09/05/2021 09:42,laksana jaring kam sosial bpnt bansos sembako ko tanggung kemensos dlm ada tigaswast koperas bumn dn uulindungipenanganancovid,1,Alcy_One01,Twitter for Android,['UULindungiPenangananCovid']
09/05/2021 09:43,bansos sembako ko tanggung menteri sosial ada tigas,1,dhogasin,Twitter for Android,[]
09/05/2021 09:44,laksana jaring kam sosial bpnt bansos sembako ko tanggung ja,1,dhogasin,Twitter for Android,[]
09/05/2021 09:44,kemensos gandeng ojk polrikpk bpk bpkp jagung wujud transparans akutabilitas awas proses salur bansos,1,vrishaba05,Twitter Web App,[]
09/05/2021 09:44,kalo kuot cek google parta korup tar susah koron k,0,haninhilbram,Twitter for Android,[]
09/05/2021 09:48,bansos sembako ko tanggung menteri sosial ada tigaswast koperas bumn lindung hukum uulindungipenanganancovid,1,SimfoniTaksa,Twitter Web App,['UULindungiPenangananCovid']
09/05/2021 09:53,bansos sembako ko tanggung menteri sosial ada tiga,1,Cilalalla,Twitter Web App,[]
09/05/2021 09:56,jg selamatin madam bansos sdh rahasia,0,AchmadShonnyArc,Twitter for Android,[]
09/05/2021 09:57,betoool odah tuju pokok d mat kadrunisas personal herbivor ituuuh jokowi bansos nya,0,Geelysp,Twitter for Android,[]
09/05/2021 09:57,gblk dan bansos korup ngurus wasweswos dipungliin klaim jht diribetin ngotak bgst,0,Binsaragih1,Twitter for Android,[]
09/05/2021 09:58,spy madam bansos aman,0,AchmadShonnyArc,Twitter for Android,[]
09/05/2021 09:58,sdh muak lihat gabener pilpres lurah pasar gk bantu banjir bansos gu,0,AgustinusMathe1,Twitter for Android,[]
09/05/2021 09:58,betoool odah tuju pokok d mat kadrunisas personal herbivor ituuuh jokowi,0,Greederenak,Twitter for Android,[]
09/05/2021 09:59,selamat sore koruptor bansos hukum mat keq ketu kalo sorry dar pingin,0,PresidenKopi,Twitter for Android,[]
09/05/2021 10:00,bansos pkh bpnt cair meic,1,soenardo,WordPress.com,[]
09/05/2021 10:02,kriter rusak nkr prof korupsi  bansos hutang ugalan ingkar janji demokras palsu lemah kpk dst tolong konfirmasiku prof biar rakyat paham kriter usak nkri,0,xosantoz,Twitter for iPhone,[]
09/05/2021 10:03,selamat sore koruptor bansos hukum mat keq ketu kalo,0,SayutiAndy8,Twitter for Android,[]
09/05/2021 10:06,kriter rusak nkr prof korupsi  bansos hutang ugalan ingkar,0,abon_kang,Twitter for Android,[]
09/05/2021 10:16,allahu akbar bukti maling bansos asabr lo tv manus dust tipu pikir gw cebong gw s joko tukang tipu dasar setan wujud manusia,0,spiritualist_m,Twitter for iPhone,[]
09/05/2021 10:17,percaya  prof buzzerrp ny cint nkr emasiku diam liat korupsi  bansos jiwasraya liat tk cina,0,,,
09/05/2021 10:18,kpk asl bungkam parta politik karen libat korupsi  dan bansos partai,0,RickyDiningrat1,Twitter Web App,[]
09/05/2021 10:19,peg kpk lolos twk tangan korupsi  bansos kkp heheheee tengsin htt,0,qies_porentay,Twitter for Android,[]
09/05/2021 10:20,bansos embat nasehatin suruh sabar cermin cermin,0,BagindoIbrahim,Twitter Web App,[]
09/05/2021 10:22,sat binmasiku polsek rajades polres ciamis salurkancbansos,1,Mediarealitas_C,WordPress.com,[]
09/05/2021 10:24,percaya  covid bansos covid ngantr kesel kesel kagak bodo,0,bukanhaji_,Twitter for Android,[]
09/05/2021 10:25,receh banget bahas bab panggang sengaj buat kenap bahas data ganda jt bansos tk chin perihal suap walkot tg bala test pegawai kpk meg korupsi ilebih,0,EN538474N6,Twitter for iPhone,[]
09/05/2021 10:30,sengaj car sensas tweet datang tk cin red biasa,0,AmirGrage,Twitter for Android,[]
09/05/2021 10:30,data terima bantu sosial baharu perintah kemensos,1,ZAININOOR9,Twitter Web App,[]
09/05/2021 10:31,guru profesor pancasila cint nkr pancasila rubah trisila ekasila diam ribu bahas jabat korupsi  dan bansos mingkem anggur tk bebas,0,Petani_Horti,Twitter for Android,[]
09/05/2021 10:31,pantau khawatir alih isu kapal star trek baw tk cina,0,AmirGrage,Twitter for Android,[]
09/05/2021 10:33,di-notice jokowi gue teriak kenceng banget kay calon terima bansos jokowi d,0,shiningcrush_,Twitter for iPhone,[]
09/05/2021 10:36,dan bansos pie kelanjutane ws r pdhl aq ws gelar tiker karo gawe teh kacang rebus,0,Ajie85Ajie,Twitter for Android,[]
09/05/2021 10:40,laksana jaring kam sosial bantu pangan nontunai bpnt bansos,1,willona___,Twitter for Android,[]
09/05/2021 10:41,tanggung bansos embat rakyat,0,CemenRezim,Twitter for Android,[]
09/05/2021 10:44,haruse sego gawe bansos perkk,0,bektiislam123,Twitter for Android,[]
09/05/2021 10:46,bantuin profesor mo ngerusak nkr mo ngerubah pancasila trisila ekasila korupsi  bansos bpjs asabri,0,MalaKlose,Twitter for Android,[]
09/05/2021 10:46,koruptor bansos,0,mirzakinar,Twitter for Android,[]
09/05/2021 10:47,mest akademis kritis-idealis jag nkr dgn sorot korupsi  bansos-pelemahan kpk-kemunduran demokrasi-ketidakadilan-tk tengah banyak car kerja kompressor,0,getteng_m,Twitter for Android,[]
09/05/2021 10:49,eit dah pake bahas ntar enak didenger madam bansos lho,0,ayah_neisha,Twitter for Android,[]
09/05/2021 10:49,laksana jaring kam sosial bpnt bansos sembako ko tanggu,1,shae_ll,Twitter for Android,[]
09/05/2021 10:50,marah bgt gue zayn kay dapet bansos,0,otaeoxo,Twitter for iPhone,[]
09/05/2021 10:54,selamat buk puas koruptor bansos selamat buk puas nangan korupsi  tsb pesan korupsi  hak kaum pap adil suk hat tunggu adil tuhan,0,joxzin72,Twitter Web App,[]
09/05/2021 10:54,bahan nulis gambar ap itu belah kanan nangkep koruptor bansos temen bos lu,0,SSwangga,Twitter for Android,[]
09/05/2021 10:55,koruptor bansos tmsk usak nkr kagak sebutin guru,0,syahdatals,Twitter for Android,[]
09/05/2021 10:56,selamat buk puas koruptor bansos selamat buk puas nangan korupsi  tsb pesan korupsi  hak kaum,0,Hegie_bae,Twitter for Android,[]
09/05/2021 10:59,hhhaa bahas aceh janji hukum mat koruptor bansos ketu kpk tuju jg tuntut rakyat tp janji hukum mat beran korupsi  dan bansos wajar rakyat spt gu tuntut janji,0,mas_taqien,Twitter Web App,[]
09/05/2021 10:59,jg akademis guru mingkem korupsi  bansos puluh triliun sp koruptor blb ketu parte rangkap dewan arah bpip badan riset sebar hoax ngeles eksperimen l kelompok waras rajalela,0,Mudjibur_Rohman,Twitter for Android,[]
09/05/2021 11:00,helehhh korupsi  tuh usak nkr ayo suar lantang apalag korupsi  bansos jiwasraya asabr koruptor usak gak naras awang cuit buzzer sayang gelar,0,veaadeeana,Twitter for Android,[]
09/05/2021 11:01,peyan ngelarang blt karo bansos mudhun ae,0,CumanBocah,Twitter for Android,[]
09/05/2021 11:02,rusak teman korupsi  bansos,0,helmi75,Twitter for Android,[]
09/05/2021 11:03,gilir bansos,0,GabusKnight_13,Twitter for Android,[]
09/05/2021 11:04,bw telur beras indomie gul psir dah kek abis nerim bansos ntar,0,IisIstiyani3,Twitter for iPhone,[]
09/05/2021 11:10,sabar nunggu madam bansos proses,0,GYPrasetya,Twitter for iPhone,[]
09/05/2021 11:11,musuh besar neger korupsi  malu dan bansos rakyat miskin sikat,0,fadillah_anto,Twitter for Android,[]
09/05/2021 11:12,nih janji ketu kpk hukum mat koruptor bansos,0,mas_taqien,Twitter Web App,[]
09/05/2021 11:12,helehhh korupsi  tuh usak nkr ayo suar lantang apalag korupsi  bansos jiwasraya asabr koruptor peru,0,didienAZHAR,Twitter Web App,[]
09/05/2021 11:13,kalo disumbangin korban bencan situ kasih duit bel indomie kalo dapet mie bansos kay mas,0,abraham_TS,Twitter for Android,[]
09/05/2021 11:17,cint nkr tp dan bansos embat diem gun gk perang lawan koruptor dg jar sdh wakil nkr lawan entar bilang radikal intoleran,0,zainuri50779141,Twitter for Android,[]
09/05/2021 11:19,koruptor usak nkr ndak prof dan bansos embat uang rakyat embat,0,ArdiMaulanaSha,Twitter for Android,[]
09/05/2021 11:20,cob testiny kak giman bansos sembako ko sunday market,0,MDzarGhiffari,Twitter for Android,[]
09/05/2021 11:21,bupat apresiasibansos pedulicovid,1,pemkabtmg,Twitter for Android,[]
09/05/2021 11:22,menteri sosial mensos tr rismaharin lapor data terima bantu sosial bansos ganda kpk total,0,maman1965,Twitter for Android,[]
09/05/2021 11:22,hen lo mksd rampok bansos,0,Wirajiwa1,Twitter for Android,[]
09/05/2021 11:23,kek bansos,0,ubieungu,Twitter for Android,[]
09/05/2021 11:23,korupsi  bansos benar kelas prof diam in rusak nkrigmn prof pintar,0,AnakBon32214620,Twitter for Android,[]
09/05/2021 11:25,buzzerp tanggung bodoh bangs korupsi  bansos kritik junjung sebab kritik org takut korupsi  ant kritik takut klo korupsi  ganggu,0,GagalkanBuzzeRP,Twitter for Android,[]
09/05/2021 11:26,sangk nerim bansos medeni hahakeasalahan sistem banyak karen instans data integras puny master data,0,sedangumpet,Twitter for Android,[]
09/05/2021 11:28,benar sdh sampa tentang korupsi  bansos tentang asabritentang jiw srayatentang blbitentang lenyap harun masikutentang hukum utk rakyat lawan politik tentang rug bumndan jatah komisaris utk teamsesdll,0,MisdiPriansyah4,Twitter for Android,[]
09/05/2021 11:31,kgk ngatur gw nany koq amburadul ny bijak rejim covid nikmat bijak pdip bansos kartu prakerja uu covid turun covid bikin amburadul lh koq endorse pdip pikir jernih,0,FalsSuara,Twitter for Android,[]
09/05/2021 11:33,pegawai kpk lolos twk tangan korupsi  bansos kkp jerat menteri,0,UyokBack,Twitter for Android,[]
09/05/2021 11:41,epanjul teman parzulkoordinator lapang kaum buzzer duaf santun rutin dan bansos tugas duaf buzzer meng-counter attackyg kritis perintah perintah tenang suk hat what ever tuh,0,utopia212219,Twitter for Android,[]
09/05/2021 11:43,dukung nangkap koruptor bansos bel buat salah tp belah kanan loyo hadap dg belah kir pdhal korupsi i,0,,,
09/05/2021 11:44,hambalang mah rug negar msh kelas milyar tp rug negar bansos asurans jiwasraya asabr benur lipat lebih ambawang eh hambalang jln tol bandar lrt keret cepat negar hrs subsidi,0,pollingbangsa,Twitter for Android,[]
09/05/2021 11:44,benar sdh sampa tentang korupsi  bansos tentang asabritentang jiw srayatentang blbitent,0,dysaa55,Twitter for Android,[]
09/05/2021 11:49,wkwkwkw tp kalo kerdus bansos lolos yakk,0,yatmoko_se,Twitter for Android,[]
09/05/2021 11:49,pegawai kpk lolos tkw tangan korupsi  bansos kkp jerat menteri parpol koalisi,0,didienAZHAR,Twitter Web App,[]
09/05/2021 11:49,pegawai kpk lolos tkw tangan korupsi  bansos kkp jerat menteri parpol koalis gegar bipang lup kpk,0,IMCMushroom,Twitter for Android,[]
09/05/2021 11:50,sense of crisis ap kot tetep garap bansos korup lobster korup pajak mobil dimurahin pajak dividen diapus investor dividen man ampe t trader newbie ya cuan bel bakso doang,0,luculubegooo,Twitter Web App,[]
09/05/2021 11:52,bat tuud koramil bayan jajar kodim purworejo peltu sugiyatman memonitoring distribus bansos sabtu,1,Koramilbayan1,Twitter for Android,[]
09/05/2021 11:54,parta sampe madam bansos kuas smu bubur kuat bantu cina,0,pratasena,Twitter Web App,[]
09/05/2021 11:55,tiat sesne byk kadrun logo bansos bikin sesneg jg goreng kadrun lg jkw emang racun,0,heri_hito,Twitter Web App,[]
09/05/2021 11:55,enak korupsi  dan bansos bener deh,0,geonichirou,Twitter for Android,[]
09/05/2021 11:56,temenc bantu report link ya hoax ny sebar whatsapp takut ngis data ny disalahgunakan thank uefc,0,bey0urbae,Twitter for Android,[]
09/05/2021 11:58,temenc bantu report link ya hoax ny sebar whatsapp takut ngisi,0,inourfelicity,Twitter for Android,[]
09/05/2021 12:00,cocok buk ddkemensos gandeng ojk polrikpk bpk bpkp jagung wujud transparans akutabilitas awas proses salur bansos,0,GarengHallu,Twitter for Android,[]
09/05/2021 12:01,sosial kemensos gandeng guru daerah cepat padan data terima bantu sosial bansos data duduk jokowi lawan pandemi,0,MinakMegaow,Twitter for Android,[]
09/05/2021 12:02,percaya  prof buzzerrp ny cint nkr emasiku diam liat korupsi  bansos ji,0,AineeJaya,Twitter for Android,[]
09/05/2021 12:03,mantan mensos korupsi  dan bansos sikat ny tuh bipang jg korupsi  ayo pd makan bipang,0,akhwatelya,Twitter for Android,[]
09/05/2021 12:04,kirain sarden bansos alhamdulillah,1,FaishalMatazah,Twitter for Android,[]
09/05/2021 12:06,ganda masalah salur bantu sosial perintah menteri sosial usah padan data terima bantu sosial data nomor induk duduk atas data ganda lawan pandemi,0,SastroGedek,Twitter for Android,[]
09/05/2021 12:07,congor mingkem duit bansos maling dasar dut bipang,0,ewangiggs,Twitter for Android,[]
09/05/2021 12:09,bab depok ngepetbab bab bab bahas bansos jiwasraya kpk bunuh tol km asabrid,0,gorengankruncy,Twitter for Android,[]
09/05/2021 12:10,cocok buk ddkemensos gandeng ojk polrikpk bpk bpkp jagung wujud trans,0,woda_johan,Twitter for Android,[]
09/05/2021 12:12,madam bansos eliminas bener indonesia idol,0,,,
09/05/2021 12:15,data harun masiku kabur,0,,,
09/05/2021 12:17,pantau korupsi  bansos korupsi ibansos,0,peneduhsajaa,Twitter for Android,['korupsi ibansos']
09/05/2021 12:17,duit kurups bansos dipake makan bipang,0,adanramma,Twitter for Android,[]
09/05/2021 12:17,begal tp korupsi ikarn kelompok cebong doyan korupsi iselain bansos korupsi ipidato presiden korupsi ikat ambawangny tilepkan dongo,0,AntonioTenzo,Twitter Web App,[]
09/05/2021 12:19,maaf g ladenin bahas bobot mending lu jagain tuh bansos aman korup klo kabur kyk h msku blum peduli,0,GagalkanBuzzeRP,Twitter for Android,[]
09/05/2021 12:22,kendar lolos banding putar banyak lolos tk cino pp kpk test bangs sejarah kemendikbud korupsi  bansos bipang ambawang dpr mingkem,0,MensosJ,Twitter for Android,[]
09/05/2021 12:24,prof ambil aman dah ndak ributin timing ny jokowi pas gitu aj lepas sengaj tim dbalik panggung skedar alih isu tk korupsi  bansos,0,peneduhsajaa,Twitter for Android,[]
09/05/2021 12:25,kaget haru sdk tabur h ada bansos terimakasih mis sdk tabur h kirim bansos,0,VitaSimangunso1,Twitter for Android,[]
09/05/2021 12:25,menteri korupsi  bansos dar pdip sang juara,0,YokoSetyoso,Twitter for Android,[]
09/05/2021 12:26,jg akademis guru mingkem korupsi  bansos puluh triliun sp koruptor bl,0,houschen,Twitter for Android,[]
09/05/2021 12:29,plangak plongok wkwkwkwk monumen bansos,0,AdipatiTuban6,Twitter for Android,[]
09/05/2021 12:33,pembullyan substansif kpk bansos car dalih bel bab benar and makan bipang ambawang,0,Cattl3yya,Twitter for Android,[]
09/05/2021 12:38,nan madam jalan yuk den nikmat bipang paka uang bansos,0,bianglala_2000,Twitter for Android,[]
09/05/2021 12:54,undang undang batas datang tenag kerja cin d covid in semu jabat dukung walau tenag kerja lokal sekarat iming imingbansos,0,Deva44496087,Twitter Web App,[]
09/05/2021 12:57,rusak nkr no past kkn cuil statement trhdp koruptorc das liat korupsi  bansos parta korup g utk bubar,0,nazi_8303,Twitter for Android,[]
09/05/2021 12:57,undang undang batas datang tenag kerja cin d covid in semu jabat den,0,ratu12noer,Twitter Web App,[]
09/05/2021 12:59,jgn plang plongo jgn gerombol madam bansos jgn jendral,0,FazaMahfut,Twitter for iPhone,[]
09/05/2021 13:01,menteri sosial kemensos gandeng guru daerah cepat padan data terima bantu sosial bansos data duduk indonesiamaju,1,artyunie76,Twitter for Android,['indonesiaMaju']
09/05/2021 13:04,menteri sosial kemensos gandeng guru daerah cepat padan data terima bantu,1,NgkongRoses,Twitter for Android,[]
09/05/2021 13:04,lembag kpk nusantar sumenep lbh phh giat bansos bag paket kaum dhuafa,1,FriskillaKopi,Twitter for Android,[]
09/05/2021 13:05,berit klik beritabanyuwang banyuwangihits banyuwang banyuwangijam banyuwangiexplore faktanews faktanewsbanyuwang jurnalist jurnalistindonesia,0,FaktanewsI,Twitter for Android,"['infobanyuwangi', 'informasibanyuwangi_kab', 'ipukfiestiandani', 'beritabanyuwangi', 'banyuwangihits', 'banyuwangi', 'banyuwangi24jam', 'banyuwangiexplore', 'faktanews', 'faktanewsbanyuwangi', 'jurnalist', 'jurnalistindonesia']"
09/05/2021 13:11,presiden lawan pandem cepat padan data bansos mensos gandeng guru,1,L0ve1ndonesia,Twitter for Android,[]
09/05/2021 13:13,upin ipin korupsi  dan bansospenangkapan koruptorcar hancur umat manusiamembahas sunah sunah,0,Fasarsidik1,Twitter for Android,[]
09/05/2021 13:14,kantong madam bansos,0,cahayarevolusi_,Twitter for Android,[]
09/05/2021 13:15,mudik cegat anying tanah abang kay dwp rame bener auamat ah sm covid lgian bansos jg korup ptng pake masker jag bersih jgn jorok masker tu gant trus mand sis urus takdir mudik kalo covid gausah salahin perintah jg dah simple adil,0,sampahprincess,Twitter for iPhone,[]
09/05/2021 13:17,uang bansos gitu bong,0,Zainmansur1,Twitter for Android,[]
09/05/2021 13:19,bansos covid korupsi  iron pandemi,0,YUDHI_Laksana,Twitter for Android,[]
09/05/2021 13:19,profesor rusak nkr suar korupsi  kkb garong bansos covid ah,0,Pandu02002809,Twitter for Android,[]
09/05/2021 13:20,koruptor bansos rusak nkr diapain,0,Muhamma81304933,Twitter for Android,[]
09/05/2021 13:20,korupsi  bansos covid kpk past sangk nasional,0,YUDHI_Laksana,Twitter for Android,[]
09/05/2021 13:22,korupsi  bansos benar rombong tk chin duyun duyun benar lemah kpk benar henry sanggah,0,Broer68355792,Twitter for Android,[]
09/05/2021 13:25,kasihan sibuk bencan alam alutist makan korban korupsi  bansos target g capa bahas pulang kampung mudik kontroversial klo pikir tuhan pihak koruptor,0,GagalkanBuzzeRP,Twitter for Android,[]
09/05/2021 13:28,ayo rama bipang in diamc wnaseng kpk proses bum hangus firl km progres hm korupsi  bansos aziz syamsudin amanc trisila ekasila gotong royong jalan,0,MensosJ,Twitter for Android,[]
09/05/2021 13:31,cint nkr tp dan bansos embat diem gun gk perang,0,fitrainc,Twitter Web App,[]
09/05/2021 13:32,bocor pegawai kpk non aktif tangan bansos juliar batubar suap edy prabowo kpk kpkupdates savekpk,0,tribuntimur,Twitter Web App,"['KPK', 'KPKUpdates', 'SaveKPK']"
09/05/2021 13:34,ambawang ny do begal dasar group tukang begal bansos loe,0,DoelHadd,Twitter for Android,[]
09/05/2021 13:35,sadis butuh kerja butuh usah butuh makan bansos jg gk adil blm bansos tp cob pikir bansos hidup bulan rakyat miskin usah kecil bahkan usah jamin langsung hidup,0,ramatunisia,Twitter for Android,[]
09/05/2021 13:36,bansos dongg,1,pillowtearrs,Twitter for Android,[]
09/05/2021 13:40,rusak nkr suk ngutang bayar garong uang bansos utk rakyat miskin suk bain atas,0,Ramadian40,Twitter Web App,[]
09/05/2021 13:44,kemsos hent bansos tunai jelas tr rismaharini,1,Beritasatu,beritasatu,[]
09/05/2021 13:45,kpk is kelompok golong korupsi  hilang kabar srpert bansos info lar kubu banteng bau indonesia gituloh,0,DanoartaReno,Twitter for Android,[]
09/05/2021 13:49,waras kalo diam dg korupsi  bansos prof,0,uaisadam,Twitter for Android,[]
09/05/2021 13:53,o gitu korupsi  dan bansos bayar pajak peras p sila bel agam agam sudut trs pecat phk bpk waras baik trm ksh mog allah balas baik bpk,0,fa_fenani,Twitter for Android,[]
09/05/2021 13:55,putih gay kek maf bansos,0,CatCatKrunch,Twitter Web App,[]
09/05/2021 13:59,otomatis madam bansos lolos wacana,0,jhonnyleo15,Twitter for Android,[]
09/05/2021 13:59,woyyy nangkap s dalang walikot tanjung bala madam bansos masiku godie tuntasin lobaster dug beking ngibulin harun masiku kalo lempar,0,NcuhiRiwo,Twitter for iPhone,[]
09/05/2021 14:01,menteri sosial gandeng guru daerah mempercpat padan data pnerim bantu sosial bansos data duduk,1,MistikPolitik,Twitter for Android,[]
09/05/2021 14:03,woyyy nangkap s dalang walikot tanjung bala madam bansos masiku godie tuntasin lobaster didu,0,ratu12noer,Twitter Web App,[]
09/05/2021 14:04,parta kader mensos korupsi  bansos dah ngomen,0,Kang_AleSays,Twitter for Android,[]
09/05/2021 14:10,prof korupsi  bansos tengah pandem rusak nkr aba tuju,0,titor980,Twitter Web App,[]
09/05/2021 14:12,gay henry ta kucing noh lu kritis bansos ketidakadilan hukum ekonomi nyungseb bangs belah,0,AgungSu63312153,Twitter for Android,[]
09/05/2021 14:17,proyek kpk must kerdil klo is org kompetens kenap anggot singkir ngusik korupsi  bansos kkp takut ganggu proyek,0,Teds86312800,Twitter Web App,[]
09/05/2021 14:17,meg maaf juliar korupsi  bansos,0,Amer_onet,Twitter for Android,[]
09/05/2021 14:18,bel vaksin cm abisin duit mending duit bansos korupsi i,0,BagindoIbrahim,Twitter Web App,[]
09/05/2021 14:19,korupsi  bansos prof rusak prof,0,ariffsuyono,Twitter for Android,[]
09/05/2021 14:20,tukul arwan ter madam bansos mmg hebat,0,simobawa,Twitter for Android,[]
09/05/2021 14:24,fokus tuntas korupsi  bansos ikut bikin isu aneh tas-tes tas-tes bangs nyeleneh rakyat butuh,0,ARisnawan82,Twitter for Android,[]
09/05/2021 14:26,rusak nkr udel tu komentar korupsi  bansos asabr jiwasraya lobster kkb papu ktp skal muslim palestin rang zionis lu komentarii,0,Yosriza27781045,Twitter for Android,[]
09/05/2021 14:29,den anjink knap harun masiku klihatan jg tuh s tjoko candr anjink jg kasus sp jgn madam jg libat cb den anjink garang jg korupsi  bansos jgn s den binatang anak lonte bag duit bansos lu anjink,0,WongLan88579354,Twitter for Android,[]
09/05/2021 14:32,mkn bac seleks ketat seleks den siregar abu jand ade  eko k guntur r mk mkn salah in sengaj utk alih issu krusial spt banjir tk rrc bansos utang gunung naik pajak harun mas,0,Icu663,Twitter for Android,[]
09/05/2021 14:32,asabr dan bansos blb situ tiarap bankay,0,WashalFalah,Twitter for Android,[]
09/05/2021 14:38,baw ht talib buzzeerp bodoh tolol nih gue kasih tau biar lu pinter ht talib bed paham satu bego percaya  talib ht,0,WA_ynym,Twitter for Android,[]
09/05/2021 14:38,percaya  sirep urus survey percaya  rakyat hasila partisipan mayoritas terima bansos nilai,0,Mayaka259,Twitter for Android,[]
09/05/2021 14:38,sebut klo tau kelompok usak nkr jgn ngomong koruptor bansos prusak nkr koruptor benih lobster usak nkr harun masiku jgn tau ny radikal radikul kelompok man diem,0,Cuklam1,Twitter for Android,[]
09/05/2021 14:40,madam bansos tidur tenang malam selamat madam,0,ZZhorief,Twitter for Android,[]
09/05/2021 14:43,mest akademis kritis-idealis jag nkr dgn sorot korupsi  bansos-pelemahan kpk-kemunduran dok,0,WiePind,Twitter for Android,[]
09/05/2021 14:44,menteri sosial kemensos gandeng guru daerah cepat padan data terima bantu so,1,thewindNcloud,Twitter for Android,[]
09/05/2021 14:44,alas kemsos hent bansos tunai,0,InvestorID,Investor Daily,[]
09/05/2021 14:44,eh anak sundel cebong doyan makan duit haram dan bansos utk miskin jg di-embat taik lo,0,Kumis0075,Twitter for Android,[]
09/05/2021 14:47,kelompok kelempok rusak nkritk mengncam lapang kerja duduk asl sulitkorupsi  bansos sengsar rakyat kecilopm mebabibut bakar sekolah nembakin rakyat nembakin aparat,0,mulyana_raf,Twitter for Android,[]
09/05/2021 14:49,jujur benar audit data bansos fiktif jut terima bansos fiktif rezim risma laku bersih bersih kemensos transparan publik versus rezim non risma sebelumnyaefefefefefefefefefef,0,DudaTahun,Twitter Web App,[]
09/05/2021 14:53,bantuin profesor mo ngerusak nkr mo ngerubah pancasila trisila ekasila,0,sonsih56gmailc1,Twitter for Android,[]
09/05/2021 14:53,fokus tuntas korupsi  bansos ikut,0,AcengRahmatHid5,Twitter for Android,[]
09/05/2021 14:54,bansos jiwasraya km lobster kerumunanc kopit kapekaa gakd kabarcny yooo ndak tau sayahhh,0,JinPanjulSompla,Twitter for Android,[]
09/05/2021 14:54,ikut ngotorin tl pke foto bansos dapet nikit takut temen rl gw liat gw prnh up sw,0,rapaapaaa,Twitter for Android,[]
09/05/2021 14:56,bgt plisss kek kabsjwjs senyum ngacungin jempol halah kek abis dikirimin bansos,0,jungg_jeffrey,Twitter for Android,[]
09/05/2021 14:56,parta pancasilais kayak giman sih nyolong dan bansos suap kpu ny pancasilais,0,Gepor10,Twitter for Android,[]
09/05/2021 14:57,bansos jiwasraya km lobster kerumunanc kopit kapekaa gakd kabarcny yooo nd,0,fpoemsh,Twitter for Android,[]
09/05/2021 14:58,tuju gt,0,,,
09/05/2021 14:59,maling maling hin khusus beran maling bansos ancam hukum mat bicar ketu kpk,0,HHSYIHAB1,Twitter for Android,[]
